time,chanel1,chanel2,chanel3,chanel4,chanel5,chanel6,chanel7,chanel8,position
31.36181902885437,35,27,28,32,30,51,59,30,2
31.38532042503357,36,26,29,35,32,51,58,30,2
31.407169103622437,37,29,28,32,36,51,62,33,2
31.421471118927002,37,28,27,33,34,52,59,32,2
31.44459319114685,35,27,28,35,35,52,58,32,2
31.46789836883545,32,30,31,41,37,40,45,31,2
31.481995820999146,32,31,30,40,37,38,45,29,2
31.505058526992798,28,29,31,40,34,35,34,32,2
31.52784824371338,27,29,31,40,34,68,62,34,2
31.54204797744751,29,31,34,42,38,74,69,35,2
31.56448745727539,27,25,29,31,35,72,68,36,2
31.59540867805481,28,31,36,43,37,76,72,38,2
31.60184907913208,30,31,35,44,37,76,74,34,2
31.624637603759766,33,31,34,42,37,71,71,34,2
31.64754867553711,31,30,31,39,32,67,69,32,2
31.669896841049194,31,32,31,39,30,66,68,30,2
31.68436884880066,31,28,24,25,26,62,65,28,2
31.707785606384277,32,30,25,26,26,73,76,27,2
31.721502780914307,31,33,26,35,35,57,64,27,2
31.744400024414062,33,33,25,35,34,56,62,27,2
31.76747989654541,33,30,26,36,35,56,61,31,2
31.790106296539307,31,32,30,37,35,56,62,33,2
31.804367065429688,31,30,28,38,36,41,45,35,2
31.827643156051636,30,27,28,30,29,32,38,34,2
31.851390600204468,28,27,30,33,30,29,35,35,2
31.86395287513733,30,33,34,44,33,34,38,32,2
31.887653589248657,29,30,30,42,33,61,53,29,2
31.91056537628174,33,30,31,39,32,62,54,28,2
31.92474341392517,34,31,31,40,31,63,54,29,2
31.947731971740723,36,30,29,38,30,68,61,29,2
31.970772743225098,33,24,23,25,29,65,62,29,2
31.984358072280884,32,24,24,25,26,54,59,30,2
32.0075044631958,26,24,24,27,25,56,59,30,2
32.03014349937439,23,24,22,27,28,57,60,30,2
32.04448890686035,25,25,22,28,33,57,54,31,2
32.06802701950073,26,27,22,26,31,57,53,31,2
32.09015989303589,29,28,22,32,33,48,46,30,2
32.10440278053284,29,29,23,30,33,43,43,30,2
32.127663373947144,29,28,25,30,31,39,42,29,2
32.15032625198364,26,28,25,30,25,53,54,30,2
32.1645929813385,28,26,27,31,29,57,53,32,2
32.187554359436035,28,27,29,30,29,55,51,35,2
32.21007990837097,28,25,28,30,30,55,52,34,2
32.224281549453735,32,24,31,33,30,55,58,35,2
32.2477593421936,33,23,30,34,30,35,46,34,2
32.270108699798584,35,26,28,36,27,32,41,35,2
32.28455400466919,34,23,26,33,26,32,42,34,2
32.30760955810547,36,26,28,35,27,35,43,34,2
32.33056449890137,35,29,25,33,30,37,37,33,2
32.34441781044006,34,31,28,31,31,57,52,33,2
32.367594480514526,32,29,28,27,31,56,53,30,2
32.39004039764404,30,29,30,32,32,59,56,29,2
32.40444493293762,30,27,27,29,32,59,58,29,2
32.42758893966675,30,26,31,34,30,59,63,28,2
32.449520111083984,33,26,33,37,31,40,51,28,2
32.46472477912903,34,25,32,37,31,58,59,29,2
32.48732924461365,33,28,30,35,30,71,69,34,2
32.50975179672241,35,27,29,37,30,70,66,40,2
32.52387595176697,33,26,28,34,29,69,59,40,2
32.54789090156555,32,28,25,32,31,69,62,40,2
32.570178747177124,32,30,28,33,30,54,53,40,2
32.58440089225769,34,30,29,37,30,43,35,35,2
32.60784149169922,32,31,30,36,29,42,34,29,2
32.63127660751343,34,30,28,33,26,41,33,31,2
32.64447236061096,33,29,30,34,22,41,32,32,2
32.66763377189636,35,27,27,33,24,42,32,35,2
32.69014310836792,35,26,27,26,24,30,31,36,2
32.704773902893066,33,24,25,27,24,33,40,35,2
32.72808599472046,32,23,26,27,25,35,41,36,2
32.75019359588623,31,22,25,27,24,33,39,37,2
32.77274441719055,27,22,27,28,23,33,40,34,2
32.78752064704895,29,22,28,28,24,33,39,36,2
32.81009340286255,31,22,29,26,23,29,32,35,2
32.83277750015259,33,25,29,29,27,27,34,32,2
32.84737491607666,34,25,28,28,28,26,33,28,2
32.870102882385254,38,30,29,31,29,39,48,33,2
32.892566204071045,36,29,27,32,26,40,49,30,2
32.90752625465393,35,30,28,33,31,41,49,32,2
32.93013620376587,33,30,29,33,30,42,47,31,2
32.952181577682495,33,29,27,33,29,42,49,33,2
32.96725106239319,31,23,28,35,31,34,34,29,2
32.99008584022522,33,25,28,34,31,32,40,31,2
33.01460814476013,31,25,26,33,28,31,38,31,2
33.02753448486328,33,23,27,30,27,30,38,31,2
33.049980878829956,35,23,28,30,28,33,36,34,2
33.07311797142029,35,25,23,27,27,60,62,34,2
33.0878381729126,35,26,25,26,27,64,68,34,2
33.110217571258545,35,27,26,25,27,66,70,34,2
33.13307547569275,35,30,26,26,25,69,71,35,2
33.14701271057129,36,31,28,27,25,71,74,33,2
33.17046403884888,35,29,29,26,23,51,55,32,2
33.19255256652832,31,28,29,26,24,46,41,31,2
33.20676922798157,36,27,28,29,26,43,38,29,2
33.23020958900452,33,24,26,29,27,53,42,29,2
33.25262808799744,32,24,29,30,26,59,46,27,2
33.26745653152466,34,24,28,29,27,58,49,29,2
33.29009556770325,36,25,28,29,26,58,48,28,2
33.31267952919006,34,25,31,29,28,60,51,31,2
33.32742166519165,33,25,29,28,26,47,47,30,2
33.350229263305664,40,26,26,26,28,62,59,36,2
33.37305021286011,40,25,27,26,27,63,58,34,2
33.38685846328735,41,25,28,33,29,64,60,35,2
33.410627365112305,39,24,26,31,27,64,58,37,2
33.432658195495605,40,23,28,33,29,67,62,39,2
33.44726777076721,31,22,29,32,29,41,43,33,2
33.47026491165161,31,23,29,33,31,39,38,32,2
33.49261212348938,27,20,27,31,29,36,35,33,2
33.50693917274475,27,24,27,32,29,35,33,31,2
33.53032636642456,28,24,29,32,27,28,31,27,2
33.55271863937378,28,24,31,33,27,29,34,29,2
33.56688332557678,32,23,34,34,31,47,45,32,2
33.590330839157104,32,24,35,34,33,66,54,31,2
33.6127769947052,31,20,34,32,34,70,53,30,2
33.62736248970032,32,22,34,32,34,72,57,33,2
33.65008854866028,31,26,33,36,34,74,58,32,2
33.673076152801514,30,27,30,34,31,64,51,32,2
33.68695068359375,30,27,28,34,31,47,45,34,2
33.71061825752258,31,29,29,34,28,41,47,34,2
33.732619762420654,31,28,28,31,28,38,40,34,2
33.75458312034607,32,24,24,27,27,34,35,33,2
33.77019715309143,30,25,26,29,25,43,41,32,2
33.792630434036255,32,25,28,26,25,61,52,31,2
33.815173864364624,32,26,29,28,30,67,53,27,2
33.83035445213318,31,28,27,29,29,67,52,26,2
33.852575063705444,31,30,28,30,28,69,53,30,2
33.87485480308533,31,30,25,28,30,63,48,32,2
33.88978290557861,32,29,26,27,34,68,48,31,2
33.9131383895874,33,28,25,29,34,66,49,36,2
33.93509292602539,33,26,25,33,34,66,49,34,2
33.94991087913513,32,24,25,31,35,65,48,32,2
33.972177028656006,32,27,26,32,35,65,50,30,2
33.995527267456055,29,25,24,34,32,42,43,30,2
34.0100736618042,32,23,24,30,29,35,40,26,2
34.03268575668335,32,23,24,25,30,35,39,30,2
34.05512523651123,33,26,26,29,31,34,40,31,2
34.06953263282776,32,23,25,28,29,30,35,31,2
34.09300875663757,32,25,28,32,32,31,32,29,2
34.11513352394104,29,27,30,35,29,32,31,30,2
34.129419803619385,30,31,30,37,29,32,34,33,2
34.15259003639221,31,27,31,34,28,38,43,32,2
34.17506694793701,28,29,33,36,29,65,61,32,2
34.18939161300659,29,28,31,32,27,67,66,34,2
34.2132511138916,30,27,30,30,30,67,67,36,2
34.235496282577515,29,22,29,27,30,68,66,31,2
34.24933576583862,31,22,27,27,29,64,60,29,2
34.27261185646057,31,20,29,27,28,41,43,27,2
34.29545855522156,33,24,29,27,27,34,41,26,2
34.3097767829895,32,28,28,25,25,36,40,26,2
34.333009004592896,33,30,29,27,30,35,41,29,2
34.3551070690155,30,30,28,27,31,34,42,35,2
34.36938714981079,36,32,25,31,30,32,42,36,2
34.39292883872986,39,30,24,32,31,34,42,41,2
34.41515493392944,38,27,26,33,29,30,40,43,2
34.429439067840576,38,27,25,34,24,30,41,41,2
34.45262050628662,38,30,28,38,25,33,40,37,2
34.47510743141174,33,28,29,31,28,33,38,38,2
34.4893741607666,28,26,29,29,26,32,34,34,2
34.51263618469238,28,24,28,29,27,33,37,32,2
34.53543567657471,28,29,28,34,30,38,39,33,2
34.54975628852844,34,29,27,29,28,35,42,31,2
34.57260847091675,36,29,27,31,24,35,47,29,2
34.59525966644287,36,33,27,34,28,33,49,34,2
34.60978436470032,36,35,27,35,29,33,46,32,2
34.63280653953552,36,32,26,34,26,26,46,33,2
34.65444755554199,32,29,24,37,27,28,44,33,2
34.676979303359985,32,30,24,36,27,28,46,34,2
34.693713665008545,31,27,26,38,24,32,46,30,2
34.7153160572052,31,25,27,39,30,30,48,28,2
34.73687529563904,29,23,28,36,33,33,46,30,2
34.75401163101196,27,22,28,35,33,32,46,31,2
34.776389360427856,30,23,28,36,34,33,44,30,2
34.79692625999451,32,22,25,34,34,30,41,30,2
34.81383419036865,31,23,27,33,29,30,42,32,2
34.84148836135864,34,25,27,31,27,28,42,28,2
34.85700869560242,37,25,27,29,28,27,42,28,2
34.87576150894165,33,24,28,32,31,28,38,30,2
34.89442253112793,30,25,28,32,38,29,33,30,2
34.91701292991638,35,22,25,31,38,31,34,27,2
34.933934926986694,30,21,25,32,39,33,31,29,2
34.95528841018677,28,24,26,36,39,33,35,31,2
34.97702145576477,31,22,25,33,35,30,34,30,2
34.994385957717896,31,22,26,30,32,33,40,30,2
35.01464319229126,30,25,27,32,32,32,39,30,2
35.0368709564209,32,25,26,32,31,30,39,29,2
35.05384111404419,35,24,26,27,31,30,35,28,2
35.07505965232849,33,25,26,26,32,31,36,27,2
35.09676480293274,34,24,24,27,26,26,28,26,2
35.11373472213745,33,24,24,26,29,32,33,29,2
35.1343789100647,34,25,27,22,28,31,35,30,2
35.15747547149658,35,24,27,26,29,34,37,28,2
35.173601150512695,36,24,26,29,30,34,36,28,2
35.194416522979736,37,24,28,34,32,35,39,29,2
35.21695065498352,35,23,29,34,29,33,35,29,2
35.234432220458984,36,23,24,36,29,38,38,29,2
35.254692792892456,33,22,24,33,26,38,38,29,2
35.278849363327026,33,21,27,34,25,38,39,28,2
35.29427886009216,32,23,26,32,25,37,39,29,2
35.31433868408203,36,22,30,31,26,35,36,26,2
35.3370304107666,35,25,33,30,29,36,36,27,2
35.35456705093384,36,26,32,31,30,35,36,28,2
35.37395668029785,34,27,33,35,32,36,36,30,2
35.397741079330444,36,26,34,32,31,36,39,29,2
35.41470789909363,34,26,29,31,30,38,40,29,2
35.434471130371094,32,24,28,34,26,32,35,28,2
35.45692563056946,31,27,31,37,28,31,36,29,2
35.47379183769226,33,30,30,37,29,32,36,28,2
35.4943323135376,32,32,30,36,27,35,32,30,2
35.516998291015625,32,33,30,37,29,33,36,29,2
35.53387904167175,33,32,29,35,31,32,35,30,2
35.557395458221436,32,30,27,32,29,32,34,27,2
35.57683205604553,30,30,25,26,26,30,35,27,2
35.59614062309265,30,27,22,25,27,26,34,26,2
35.6148955821991,29,25,22,25,26,28,34,28,2
35.63697123527527,27,28,25,32,26,33,34,27,2
35.65985321998596,31,31,28,36,29,34,36,34,2
35.67429757118225,31,26,29,38,30,33,38,35,2
35.696977615356445,35,28,28,39,30,38,38,37,2
35.719531297683716,35,29,29,42,36,42,39,36,2
35.734697103500366,36,27,26,35,34,39,38,37,2
35.756993532180786,33,23,24,31,30,37,37,35,2
35.77945280075073,33,26,25,37,37,40,35,37,2
35.794426679611206,28,27,26,39,40,38,36,35,2
35.81720566749573,32,26,26,37,35,31,33,36,2
35.83943557739258,33,25,27,38,37,33,34,37,2
35.85497522354126,33,27,27,40,39,34,36,36,2
35.87652015686035,37,31,28,35,34,32,37,34,2
35.899667739868164,38,30,29,34,31,31,39,35,2
35.9143762588501,35,31,29,31,31,33,39,34,2
35.93689680099487,33,33,32,34,31,34,40,33,2
35.95932412147522,34,37,35,38,29,33,36,33,2
35.9746732711792,31,33,34,37,28,35,40,32,2
35.99702334403992,33,33,35,36,26,30,40,31,2
36.019959688186646,33,33,34,37,26,30,40,30,2
36.03553533554077,35,34,32,36,25,28,39,31,2
36.05739116668701,36,30,33,29,25,31,42,30,2
36.07939529418945,31,32,33,31,24,27,36,33,2
36.09624981880188,34,31,32,32,27,30,36,33,2
36.11745071411133,36,30,34,32,27,29,41,34,2
36.139578342437744,34,26,34,31,27,33,44,34,2
36.156779527664185,33,25,32,31,30,34,45,36,2
36.177021503448486,35,26,30,29,30,37,45,34,2
36.19897389411926,32,27,29,27,28,36,42,34,2
36.21686029434204,34,27,29,26,28,38,40,33,2
36.236902713775635,36,27,28,26,30,33,38,32,2
36.25941061973572,36,25,24,26,27,30,34,30,2
36.27631688117981,35,23,26,27,26,27,34,28,2
36.29687023162842,32,21,28,30,24,29,35,31,2
36.31938982009888,31,22,28,33,22,33,35,32,2
36.337119579315186,29,22,27,32,19,35,33,31,2
36.357089042663574,33,25,29,34,21,36,34,32,2
36.379424810409546,33,24,29,34,30,41,36,31,2
36.3986701965332,36,24,26,31,30,38,39,32,2
36.41700601577759,35,24,25,31,32,36,39,32,2
36.439443826675415,34,24,25,31,34,34,41,34,2
36.456416845321655,31,23,27,30,34,38,42,35,2
36.47695183753967,32,26,25,29,27,36,45,36,2
36.499603509902954,30,26,28,30,28,41,41,32,2
36.51636242866516,32,26,29,29,27,40,37,31,2
36.53706884384155,36,27,31,32,28,42,38,30,2
36.55969786643982,36,26,31,30,28,41,51,29,2
36.58302330970764,34,23,29,28,30,40,49,29,2
36.596577644348145,33,21,28,29,32,37,48,31,2
36.61980605125427,32,21,28,28,31,36,50,32,2
36.64189147949219,31,18,28,30,29,40,53,32,2
36.65696310997009,30,17,26,30,26,35,43,33,2
36.67998147010803,34,20,26,30,23,33,43,33,2
36.70222783088684,33,23,25,32,24,32,44,31,2
36.71705746650696,33,27,23,32,26,32,44,29,2
36.73950386047363,30,30,22,32,30,32,38,31,2
36.76203727722168,30,30,23,33,33,32,37,28,2
36.777323484420776,28,31,25,34,35,33,34,28,2
36.79976272583008,29,30,24,33,36,34,33,29,2
36.82205367088318,36,29,28,41,37,35,34,29,2
36.83695197105408,39,30,31,41,33,32,36,27,2
36.86731171607971,42,31,31,42,33,36,40,29,2
36.88165211677551,43,31,29,43,32,36,41,29,2
36.89660096168518,45,31,32,44,30,37,41,29,2
36.91958427429199,42,33,30,37,29,35,40,30,2
36.94311261177063,39,33,28,34,33,34,38,30,2
36.95708608627319,40,32,28,33,32,30,35,30,2
36.97948479652405,40,31,27,32,31,30,33,29,2
37.00237441062927,39,31,26,32,30,27,33,29,2
37.017168283462524,36,30,26,34,32,27,34,32,2
37.03959608078003,37,27,25,37,29,26,37,35,2
37.062137842178345,34,29,24,36,28,26,36,36,2
37.07738018035889,33,29,24,34,27,27,38,35,2
37.100051164627075,32,28,23,33,29,28,37,38,2
37.12202548980713,32,25,22,28,26,27,34,35,2
37.136959075927734,32,26,23,29,24,27,30,33,2
37.15976691246033,30,23,23,27,28,28,30,31,2
37.18203377723694,32,22,25,31,32,28,32,34,2
37.19703936576843,32,23,25,28,31,28,33,31,2
37.22133731842041,30,22,24,29,32,30,32,31,2
37.2424054145813,33,22,24,28,33,32,41,31,2
37.25697612762451,33,24,26,31,31,33,43,32,2
37.279491662979126,34,24,26,28,30,31,41,30,2
37.30224633216858,33,25,29,31,33,33,41,27,2
37.31727933883667,35,26,30,32,32,32,42,24,2
37.33985090255737,34,27,30,33,32,35,44,26,2
37.361841440200806,35,25,29,31,33,34,42,25,2
37.37691378593445,32,28,31,39,34,35,46,26,2
37.39990830421448,32,28,29,39,32,33,46,28,2
37.422041177749634,35,30,31,40,31,35,47,31,2
37.437063455581665,34,30,32,40,29,33,38,29,2
37.459659576416016,33,30,31,40,27,34,36,31,2
37.482160329818726,33,31,28,34,23,33,30,30,2
37.49734115600586,34,30,28,32,22,33,34,30,2
37.519622802734375,30,28,24,29,23,33,34,29,2
37.542320728302,30,27,23,31,23,32,35,30,2
37.572839975357056,31,27,25,31,24,33,37,28,2
37.579535484313965,29,27,28,33,27,34,41,29,2
37.602412939071655,27,31,31,37,29,38,40,30,2
37.62463855743408,30,30,31,39,31,38,41,29,2
37.640031576156616,30,30,32,39,32,37,39,31,2
37.66203451156616,31,29,30,38,34,36,38,32,2
37.68467402458191,35,28,28,36,33,34,34,32,2
37.700284004211426,36,24,27,38,32,30,33,32,2
37.72198438644409,33,25,26,36,29,28,32,31,2
37.74599599838257,31,24,25,33,29,27,31,30,2
37.75940489768982,29,25,27,35,28,28,40,27,2
37.78226041793823,26,25,28,33,28,30,40,29,2
37.80454230308533,28,22,28,26,26,30,38,28,2
37.81950616836548,28,21,27,26,27,29,42,30,2
37.84219670295715,32,25,27,30,27,37,47,32,2
37.86483812332153,33,26,28,31,27,36,39,32,2
37.87951874732971,33,26,26,34,27,37,43,31,2
37.901771068573,36,26,24,35,28,39,43,30,2
37.92496085166931,37,31,27,40,28,44,43,28,2
37.93984031677246,35,31,29,42,32,36,43,28,2
37.961994647979736,35,30,29,41,33,36,44,29,2
37.984885454177856,34,30,30,39,32,34,39,28,2
37.999452114105225,30,31,29,38,30,34,47,29,2
38.02147459983826,29,29,27,37,31,29,46,30,2
38.05288338661194,31,25,24,33,26,30,41,29,2
38.059561014175415,28,27,28,34,23,29,40,28,2
38.08242583274841,27,27,30,34,24,31,40,29,2
38.104593992233276,24,26,32,37,24,30,32,26,2
38.119601249694824,25,24,33,32,22,29,31,28,2
38.14199757575989,22,27,32,34,27,30,30,29,2
38.17270755767822,26,28,30,37,28,31,31,31,2
38.179455041885376,28,28,26,38,31,31,30,33,2
38.20238757133484,30,28,26,35,31,32,28,33,2
38.22456741333008,35,31,30,40,35,39,31,33,2
38.239593744277954,37,30,31,37,31,44,38,33,2
38.26193642616272,36,27,29,33,31,44,40,33,2
38.284831523895264,35,28,30,32,31,44,42,31,2
38.299484729766846,35,27,28,34,32,42,42,33,2
38.32367205619812,32,23,24,29,30,37,39,36,2
38.34456443786621,31,22,24,31,30,32,37,35,2
38.359456300735474,33,23,24,30,32,34,35,38,2
38.381858348846436,33,20,25,28,30,32,37,38,2
38.40447807312012,33,22,27,26,29,31,38,38,2
38.41946339607239,34,23,28,26,28,33,37,33,2
38.44203543663025,33,24,27,23,28,39,36,33,2
38.464789152145386,29,26,29,27,29,40,38,31,2
38.486644983291626,28,28,29,27,27,41,36,30,2
38.50170660018921,28,28,29,29,28,41,34,28,2
38.5246205329895,27,27,29,29,26,41,34,28,2
38.54719662666321,28,30,31,31,28,37,44,30,2
38.56200933456421,33,27,28,29,24,37,45,27,2
38.58458638191223,32,25,28,33,28,40,46,29,2
38.6069974899292,34,25,27,34,26,40,49,29,2
38.62210392951965,33,26,23,33,27,37,50,32,2
38.64502000808716,35,27,25,37,30,37,45,32,2
38.66787791252136,31,28,24,36,30,34,44,31,2
38.68242144584656,33,31,27,36,31,31,43,30,2
38.70555377006531,33,31,28,32,32,31,46,33,2
38.727054595947266,32,31,31,33,31,34,45,30,2
38.74216914176941,30,27,29,27,29,34,42,29,2
38.764641523361206,30,26,30,29,31,35,40,30,2
38.78721857070923,30,22,29,29,33,37,39,31,2
38.80204248428345,28,24,28,30,32,35,33,28,2
38.824453830718994,29,23,26,30,33,34,43,28,2
38.8470721244812,30,24,27,30,36,33,43,31,2
38.86321568489075,30,26,26,33,37,34,43,33,2
38.88469839096069,32,25,25,32,36,31,42,31,2
38.90752863883972,32,23,25,33,36,33,45,32,2
38.92206311225891,33,27,29,35,40,42,48,33,2
38.944875717163086,36,26,28,35,37,38,45,28,2
38.96674942970276,35,26,28,33,34,36,45,27,2
38.98166847229004,33,25,28,29,34,37,48,28,2
39.00491666793823,37,26,33,33,36,37,45,29,2
39.0270414352417,36,24,28,30,30,30,36,27,2
39.04201102256775,33,26,28,30,30,32,37,27,2
39.06471538543701,33,26,27,29,31,31,37,27,2
39.08789372444153,32,31,33,39,32,35,37,28,2
39.102076292037964,28,30,28,37,32,35,39,26,2
39.124568939208984,28,28,28,36,32,32,39,29,2
39.147449016571045,29,29,28,36,33,32,40,30,2
39.16200637817383,31,29,31,37,31,33,40,29,2
39.18458342552185,34,26,24,27,28,29,38,29,2
39.20775270462036,36,25,24,25,28,29,38,32,2
39.22196865081787,35,26,23,24,25,30,33,30,2
39.24452614784241,34,25,23,27,26,29,32,31,2
39.26696586608887,34,26,21,29,27,28,30,31,2
39.282567501068115,33,24,26,29,24,29,28,32,2
39.3048255443573,35,25,27,31,25,31,38,32,2
39.3276207447052,35,26,27,33,27,27,37,34,2
39.34204840660095,36,26,27,31,27,27,36,35,2
39.36620783805847,33,26,27,30,28,32,38,36,2
39.387266874313354,31,29,25,36,33,35,40,34,2
39.40338635444641,29,27,24,35,30,34,32,33,2
39.42458701133728,31,27,24,36,32,38,33,31,2
39.44731402397156,29,25,25,35,32,39,36,29,2
39.470606327056885,31,24,27,35,31,37,36,28,2
39.484686613082886,35,21,25,28,27,36,32,29,2
39.50704860687256,32,20,25,33,25,38,33,32,2
39.53064155578613,32,24,28,37,24,38,35,32,2
39.544546604156494,33,24,26,37,25,38,33,31,2
39.56717920303345,33,23,23,38,23,37,33,30,2
39.5902464389801,30,24,25,38,25,35,36,32,2
39.606605768203735,31,30,29,41,30,40,39,27,2
39.62698459625244,28,27,26,39,31,37,36,28,2
39.65041446685791,29,30,28,38,30,38,35,33,2
39.66443395614624,27,30,27,36,31,39,34,36,2
39.687039613723755,27,32,29,38,32,40,38,33,2
39.71045970916748,28,29,28,35,29,37,35,35,2
39.72474002838135,29,29,30,32,28,36,37,36,2
39.74709486961365,29,25,29,31,29,33,37,32,2
39.770272970199585,30,26,32,34,28,35,38,30,2
39.7849862575531,29,28,32,38,33,35,36,30,2
39.80703806877136,28,25,29,33,33,33,34,29,2
39.830381631851196,28,25,28,34,34,33,32,27,2
39.844972133636475,26,28,28,35,33,34,33,29,2
39.86735653877258,26,28,28,35,36,33,36,31,2
39.89030742645264,27,26,28,27,30,32,32,29,2
39.90470838546753,26,26,27,28,31,34,37,30,2
39.927035093307495,26,27,28,35,36,38,45,31,2
39.95058274269104,25,28,28,37,37,42,46,30,2
39.965134143829346,30,26,26,36,33,39,44,30,2
39.98705577850342,30,26,27,36,33,39,43,30,2
40.01030731201172,32,27,28,37,34,37,44,27,2
40.02479553222656,34,27,28,32,27,35,37,27,2
40.047038555145264,40,26,28,30,24,31,39,25,2
40.070239543914795,36,27,28,30,28,32,40,25,2
40.08494186401367,33,28,25,36,30,34,40,26,2
40.1076443195343,35,26,24,36,30,36,35,28,2
40.13028645515442,34,27,23,34,29,35,33,28,2
40.14468765258789,35,27,24,35,31,37,33,29,2
40.16659116744995,35,28,25,33,30,39,35,30,2
40.191675662994385,36,26,26,28,27,37,37,32,2
40.20468807220459,36,27,27,29,25,36,36,32,2
40.22710204124451,37,27,26,29,27,36,37,34,2
40.25046420097351,29,29,26,31,28,34,34,35,2
40.26554608345032,31,28,25,30,28,35,34,36,2
40.28704857826233,35,31,28,35,29,37,34,35,2
40.31055974960327,34,31,26,33,29,35,36,33,2
40.32477831840515,33,29,30,36,29,37,36,30,2
40.34780716896057,34,28,30,36,27,37,38,29,2
40.36992931365967,34,31,33,41,25,33,36,29,2
40.39219284057617,32,27,31,36,29,34,42,28,2
40.407350301742554,32,28,32,36,28,33,42,31,2
40.430229902267456,36,28,30,35,28,29,42,34,2
40.45279335975647,35,27,31,39,29,30,40,33,2
40.47526240348816,34,23,28,37,29,31,43,30,2
40.49022459983826,35,25,28,37,27,29,35,30,2
40.51261568069458,34,25,27,37,28,28,33,29,2
40.52673816680908,31,25,27,37,29,30,31,26,2
40.54979848861694,31,26,25,31,31,28,32,27,2
40.573254108428955,34,25,23,28,31,30,31,28,2
40.59519577026367,32,24,24,27,30,30,33,30,2
40.61018466949463,31,23,24,27,31,31,34,29,2
40.63293957710266,33,23,22,24,29,30,36,29,2
40.64712333679199,33,23,22,25,27,33,37,31,2
40.669989347457886,31,25,21,30,32,33,37,31,2
40.69287180900574,36,24,20,33,31,33,35,33,2
40.707045793533325,39,25,23,34,31,33,35,32,2
40.73004651069641,37,27,25,37,32,36,43,33,2
40.75276565551758,37,30,24,37,31,35,42,34,2
40.76716709136963,35,28,26,34,28,31,39,36,2
40.7895667552948,31,29,29,36,28,29,41,31,2
40.81275820732117,32,29,28,35,27,33,48,34,2
40.82711744308472,31,25,25,33,24,30,39,35,2
40.84962201118469,32,22,26,39,25,29,39,33,2
40.872984170913696,34,22,26,39,25,38,44,33,2
40.88746404647827,33,20,22,36,25,38,43,35,2
40.909603118896484,30,21,23,37,26,34,35,31,2
40.934062242507935,32,22,23,36,26,36,36,28,2
40.94703769683838,32,21,23,31,25,36,40,27,2
40.969741106033325,33,22,22,31,27,29,37,30,2
40.9928662776947,34,22,23,31,29,33,36,29,2
41.0081684589386,35,23,22,32,30,35,37,31,2
41.02968454360962,36,23,23,33,31,33,37,35,2
41.053175926208496,34,24,24,33,32,40,40,36,2
