,time,chanel1,chanel2,chanel3,chanel4,chanel5,chanel6,chanel7,chanel8,position
67,12.459511756896973,30,34,37,133,76,49,154,40,2
68,12.473669290542603,29,35,37,140,68,54,155,41,2
69,12.49679160118103,25,35,39,136,62,49,130,42,2
70,12.519228458404541,28,34,42,142,72,65,171,41,2
71,12.533575296401978,26,26,39,133,59,61,181,35,2
72,12.556952714920044,25,26,42,141,64,59,180,35,2
73,12.579328060150146,29,30,44,145,66,61,179,41,2
74,12.59358263015747,35,31,43,155,70,62,180,43,2
75,12.617126226425171,34,29,40,149,57,44,123,41,2
76,12.639768600463867,35,29,39,144,70,45,88,39,2
77,12.65407919883728,39,29,36,134,69,53,146,39,2
78,12.676069259643555,38,28,32,126,68,59,173,33,2
79,12.699524879455566,34,25,31,126,61,61,182,34,2
80,12.714018821716309,32,27,36,153,68,60,181,33,2
81,12.736070156097412,32,29,36,142,63,59,183,36,2
82,12.75920295715332,30,31,40,148,67,54,141,36,2
83,12.77391004562378,33,31,39,153,69,50,164,39,2
84,12.7968111038208,33,32,39,146,71,52,169,37,2
85,12.819205284118652,35,30,37,143,76,55,170,38,2
86,12.833600282669067,37,28,35,137,75,59,173,37,2
87,12.856443643569946,36,23,28,133,71,61,180,40,2
88,12.879255533218384,32,22,30,157,69,55,125,36,2
89,12.901846885681152,31,25,34,153,73,57,154,36,2
90,12.916847944259644,30,25,30,131,63,54,160,37,2
91,12.939661741256714,32,25,35,164,55,55,177,39,2
92,12.96201229095459,32,26,38,172,53,50,170,36,2
93,12.976081371307373,32,28,39,145,55,55,189,36,2
94,12.999508619308472,33,28,40,149,60,57,185,37,2
95,13.022075653076172,33,30,39,148,62,62,187,35,2
96,13.036384105682373,28,34,40,110,59,60,167,31,2
97,13.058881998062134,35,34,42,112,63,70,185,39,2
98,13.081790685653687,41,35,43,119,65,76,204,41,2
99,13.096428871154785,40,33,38,114,66,68,182,40,2
100,13.119388818740845,40,32,41,117,65,67,180,42,2
101,13.141967535018921,39,28,35,114,70,67,183,43,2
102,13.156105756759644,33,28,37,135,75,58,165,39,2
103,13.17953085899353,29,26,36,139,76,71,181,37,2
104,13.20186161994934,28,25,37,142,73,77,191,36,2
105,13.216151237487793,28,27,37,150,78,75,185,35,2
106,13.238731145858765,27,29,40,157,95,77,193,36,2
107,13.26234483718872,34,29,38,135,88,87,235,41,2
108,13.276205778121948,30,28,36,126,85,74,199,40,2
109,13.299824237823486,34,28,35,134,81,69,184,40,2
110,13.322103023529053,36,28,38,135,79,69,185,44,2
111,13.33640718460083,36,24,39,125,65,65,173,41,2
112,13.359247922897339,30,23,37,122,65,50,113,33,2
113,13.381848096847534,30,23,37,124,63,52,136,33,2
114,13.396241188049316,37,28,41,134,69,57,146,48,2
115,13.41961932182312,38,26,39,129,77,57,144,45,2
116,13.441861629486084,39,29,35,127,66,60,145,46,2
117,13.456037521362305,40,32,35,126,70,64,172,50,2
118,13.479744911193848,43,32,34,151,71,54,140,52,2
119,13.501872301101685,35,27,30,176,74,49,127,44,2
120,13.517125606536865,34,28,29,182,63,61,170,44,2
121,13.539409399032593,34,27,32,179,63,74,209,46,2
122,13.562096118927002,32,25,32,180,60,71,188,44,2
123,13.576161623001099,31,26,35,164,63,69,183,42,2
124,13.599271297454834,33,26,36,123,55,79,232,38,2
125,13.621426582336426,34,26,36,119,52,72,219,37,2
126,13.636426448822021,35,25,35,119,52,61,212,39,2
127,13.659388780593872,41,26,33,114,58,75,228,45,2
128,13.681841373443604,43,26,35,125,65,77,236,53,2
129,13.69709038734436,41,26,37,134,72,85,238,56,2
130,13.719833135604858,45,27,40,147,79,86,235,57,2
131,13.741992235183716,43,32,41,155,86,85,211,56,2
132,13.756208419799805,38,34,43,168,85,88,231,51,2
133,13.779528379440308,49,33,41,155,78,92,249,52,2
134,13.802018404006958,56,34,37,141,67,87,256,51,2
135,13.823215246200562,56,32,35,127,61,106,294,56,2
136,13.845734596252441,61,31,35,129,57,111,296,59,2
137,13.868689060211182,62,30,30,119,57,112,309,58,2
138,13.89858603477478,51,31,35,131,54,109,301,53,2
139,13.92130732536316,44,32,38,131,70,120,282,52,2
140,13.94552493095398,46,35,38,116,68,107,242,60,2
141,13.973691940307617,41,31,36,111,65,116,276,56,2
142,13.996340036392212,39,30,42,129,72,106,236,59,2
143,14.018557071685791,41,30,39,121,74,107,229,59,2
144,14.04870080947876,47,34,39,120,65,141,345,70,2
145,14.078752279281616,41,33,39,119,67,142,348,65,2
146,14.095593690872192,41,34,41,146,89,140,354,68,2
147,14.116086483001709,48,35,38,128,82,144,370,74,2
148,14.131266355514526,49,36,42,121,84,148,382,85,2
