,time,chanel1,chanel2,chanel3,chanel4,chanel5,chanel6,chanel7,chanel8,position
0,12.170349597930908,57,72,88,121,33,34,61,32,1
1,12.193714380264282,55,73,80,152,35,36,59,34,1
2,12.215991497039795,65,89,108,187,45,42,76,36,1
3,12.230910539627075,59,86,101,181,43,38,70,37,1
4,12.25287652015686,60,86,112,195,45,39,71,36,1
5,12.277256727218628,67,94,112,196,46,38,73,42,1
6,12.290998935699463,82,116,182,185,51,44,90,42,1
7,12.313291549682617,77,106,190,178,44,40,86,39,1
8,12.335943698883057,76,105,191,178,44,40,86,38,1
9,12.3508620262146,75,106,186,181,41,39,82,38,1
10,12.3734290599823,70,101,188,210,43,41,82,30,1
11,12.395859241485596,67,89,162,250,40,40,83,27,1
12,12.636099576950073,62,83,101,107,35,35,66,28,1
13,12.658897638320923,57,82,106,125,35,36,63,26,1
14,12.673444747924805,60,87,106,108,31,33,58,30,1
15,12.695939302444458,56,84,101,101,30,33,51,30,1
16,12.718531131744385,49,67,92,101,29,32,50,31,1
17,12.733603239059448,56,75,94,111,31,33,52,32,1
18,12.755867004394531,56,71,87,92,30,31,50,33,1
19,12.778776168823242,50,58,69,75,33,30,49,31,1
20,12.793729543685913,66,85,102,89,35,32,56,38,1
21,12.815972805023193,62,90,122,143,38,34,58,38,1
22,12.838570356369019,55,86,119,144,34,33,64,37,1
23,12.853629350662231,60,92,121,144,36,34,68,38,1
24,12.876077890396118,62,93,122,148,34,35,69,38,1
25,12.898486852645874,54,75,99,152,31,36,65,32,1
26,12.913405418395996,63,79,107,135,33,34,62,31,1
27,12.936389446258545,64,76,100,124,32,34,50,28,1
28,12.958362102508545,66,71,99,130,32,35,51,30,1
29,12.9734525680542,66,73,98,137,33,34,51,30,1
30,12.99596619606018,61,68,98,133,36,32,53,29,1
31,13.018579006195068,59,66,73,106,34,36,57,35,1
32,13.033440113067627,62,75,88,121,41,36,65,38,1
33,13.055867910385132,57,73,88,119,41,35,63,36,1
34,13.07914686203003,62,78,95,111,41,34,63,35,1
35,13.09298300743103,62,81,94,123,39,36,63,36,1
36,13.115989923477173,58,78,90,129,34,32,57,32,1
37,13.138482570648193,53,69,75,114,28,31,47,30,1
38,13.153511047363281,52,70,79,108,27,29,44,29,1
39,13.176093101501465,45,63,75,105,26,30,44,27,1
40,13.198467493057251,46,62,76,82,26,33,43,29,1
41,13.213873624801636,41,60,73,74,30,33,50,26,1
42,13.235885858535767,54,73,86,80,32,34,53,30,1
43,13.259007930755615,53,70,83,117,36,38,55,32,1
44,13.273404836654663,52,70,82,120,36,38,58,32,1
45,13.296604871749878,54,73,84,119,36,36,58,32,1
46,13.318450689315796,57,73,87,116,33,36,52,33,1
47,13.340942144393921,45,64,75,114,30,35,51,29,1
48,13.355941772460938,49,70,79,85,27,31,53,28,1
49,13.378989934921265,48,67,76,95,27,31,47,28,1
50,13.401400566101074,48,63,81,122,35,32,51,26,1
51,13.415974855422974,52,63,82,130,36,30,52,29,1
52,13.43857216835022,52,62,83,129,35,32,53,29,1
53,13.46157431602478,51,61,83,140,36,34,53,30,1
54,13.476247072219849,55,68,92,137,38,37,57,30,1
55,13.498546361923218,60,76,103,123,32,39,60,33,1
56,13.520904064178467,54,73,105,115,33,38,59,30,1
57,13.536216020584106,53,70,106,115,34,37,55,30,1
58,13.558640956878662,54,67,103,97,33,38,60,33,1
59,13.580952882766724,52,70,111,115,32,35,58,36,1
60,13.595978736877441,53,72,109,110,33,31,55,36,1
61,13.618565320968628,50,70,106,106,34,32,56,39,1
62,13.64156460762024,55,76,109,112,36,30,62,38,1
63,13.655927181243896,54,76,112,122,38,29,58,34,1
64,13.678944110870361,51,66,96,95,37,32,59,32,1
65,13.700935125350952,40,51,79,89,34,30,55,32,1
66,13.715932369232178,41,53,70,109,34,30,56,30,1
67,13.738524436950684,38,47,63,108,31,30,50,32,1
68,13.760978937149048,36,42,54,94,28,28,46,34,1
69,13.775903940200806,41,49,60,106,31,27,44,34,1
70,13.798872947692871,43,50,62,115,31,28,42,32,1
71,13.820847988128662,47,54,64,98,31,28,40,31,1
