,time,chanel1,chanel2,chanel3,chanel4,chanel5,chanel6,chanel7,chanel8,position
77,20.005866527557373,98,162,111,121,97,150,309,59,1
78,20.028366565704346,105,168,116,125,93,146,312,60,1
79,20.0583176612854,100,161,125,126,98,142,311,68,1
80,20.080915451049805,90,132,98,130,94,128,246,69,1
81,20.105318307876587,97,148,101,110,77,95,195,68,1
82,20.133525371551514,98,135,101,122,82,125,243,62,1
83,20.15587592124939,107,137,99,121,82,143,232,66,1
84,20.18253254890442,114,149,94,110,73,140,264,61,1
85,20.20837926864624,144,201,116,121,75,141,335,56,1
86,20.23102831840515,163,205,122,124,80,159,416,53,1
87,20.260906219482422,169,213,131,111,79,134,396,58,1
88,20.28381085395813,163,214,134,110,80,116,414,54,1
89,20.313633918762207,158,209,134,108,77,111,393,54,1
90,20.336028575897217,142,168,123,86,72,107,336,53,1
91,20.35777473449707,121,178,130,80,70,97,265,55,1
92,20.38836407661438,105,170,116,85,63,93,244,53,1
93,20.41087055206299,102,170,111,91,65,101,215,54,1
94,20.436749696731567,101,162,107,94,66,103,210,57,1
95,20.463951349258423,125,172,112,103,69,109,214,59,1
96,26.575780868530273,42,28,34,220,75,42,42,32,2
97,26.590890645980835,39,26,33,223,75,40,41,31,2
98,26.613251447677612,40,26,30,211,72,41,42,29,2
99,26.635982036590576,41,23,29,172,63,33,39,32,2
100,28.12131977081299,57,37,47,200,82,49,54,29,2
101,28.135720014572144,56,35,47,192,80,51,53,27,2
102,28.158159494400024,53,34,43,164,78,43,50,30,2
103,28.180827140808105,48,32,41,166,76,44,46,29,2
104,28.195234775543213,61,34,45,155,85,49,48,34,2
105,28.218383073806763,56,30,40,145,77,44,45,34,2
106,28.24132227897644,57,30,38,128,74,41,45,34,2
107,28.25628924369812,56,33,36,111,71,44,46,35,2
108,28.27870512008667,55,33,32,91,71,45,47,38,2
109,28.30134344100952,33,30,24,73,46,39,35,35,2
110,28.315650939941406,35,30,25,77,45,39,35,36,2
111,28.33836817741394,31,28,27,69,45,41,35,35,2
112,28.360787868499756,35,27,31,72,48,40,30,33,2
113,28.37574863433838,38,28,31,77,44,40,31,32,2
114,28.39828658103943,40,27,34,82,45,41,33,32,2
115,28.42106580734253,44,26,34,79,49,38,36,32,2
116,28.436357736587524,45,26,34,84,57,38,40,33,2
117,28.459359407424927,42,23,31,97,51,36,40,34,2
118,28.480883359909058,40,25,32,108,58,41,39,36,2
119,28.49581027030945,41,24,31,107,63,41,42,35,2
120,29.726012468338013,42,26,35,134,42,36,37,26,2
121,29.740893363952637,45,30,40,125,53,50,41,27,2
122,29.763288259506226,45,31,39,128,54,49,42,25,2
123,29.786861658096313,54,30,46,186,51,50,49,23,2
124,29.801286697387695,58,31,46,194,54,51,55,24,2
125,29.82375478744507,60,35,51,188,66,55,56,22,2
126,29.84647822380066,57,31,52,192,65,45,57,21,2
127,29.860719919204712,58,31,54,212,69,45,59,23,2
128,29.883459091186523,52,30,46,170,74,45,52,22,2
129,29.906622648239136,46,30,48,159,78,50,46,24,2
130,29.920854568481445,43,30,46,156,77,46,45,25,2
131,29.943410873413086,40,32,43,161,74,43,41,25,2
132,29.96652054786682,41,34,49,147,84,52,41,26,2
133,29.980815649032593,39,38,49,119,80,50,44,27,2
134,30.00345778465271,39,41,48,127,78,49,45,30,2
135,30.02652406692505,46,38,48,151,71,49,44,33,2
136,30.040889739990234,50,37,46,150,69,49,45,35,2
137,30.063256978988647,49,35,40,142,58,41,46,34,2
138,30.086466312408447,48,31,41,139,60,44,44,34,2
139,30.100743055343628,49,27,37,126,58,39,47,31,2
140,30.12339735031128,39,26,38,116,55,35,44,28,2
141,30.146320104599,35,27,42,112,55,34,44,27,2
142,30.160982608795166,38,30,44,113,59,37,46,26,2
143,30.1832332611084,36,30,41,111,58,35,43,26,2
144,30.20656728744507,35,31,44,127,56,41,38,26,2
145,30.22144865989685,40,33,46,123,66,49,41,26,2
146,30.245116233825684,46,36,43,119,82,61,40,26,2
147,30.266462802886963,47,38,40,114,100,68,39,27,2
148,30.280784606933594,51,44,42,126,111,72,42,26,2
149,30.30336332321167,64,48,45,136,122,74,57,28,2
150,30.326703310012817,71,49,42,131,123,73,63,28,2
151,30.34030032157898,66,45,44,130,117,67,62,31,2
152,30.362746477127075,64,42,44,141,98,58,62,32,2
153,30.386768102645874,68,39,42,135,84,51,66,31,2
154,30.400866985321045,56,33,37,118,78,50,55,31,2
155,30.42281746864319,49,30,35,112,70,49,49,31,2
156,30.4459867477417,48,29,31,106,66,47,46,27,2
157,30.460166931152344,46,29,30,109,69,46,44,26,2
158,30.482794284820557,39,28,35,123,78,52,42,26,2
159,30.506467580795288,51,28,34,123,69,45,48,26,2
160,30.52103328704834,59,31,38,125,72,45,45,29,2
161,30.543570518493652,63,33,38,126,70,44,49,30,2
162,30.566468238830566,68,33,42,160,66,43,53,30,2
163,30.589279174804688,71,33,40,155,61,40,52,32,2
164,30.603410720825195,61,32,41,150,64,43,44,33,2
165,30.62652897834778,49,30,40,149,60,43,45,33,2
166,30.64887523651123,46,26,38,152,56,43,43,32,2
167,30.662758827209473,43,26,36,98,60,45,36,35,2
168,30.686506271362305,38,28,35,90,61,48,37,36,2
169,30.709277868270874,41,31,36,92,61,47,39,37,2
170,30.724524974822998,44,32,35,95,68,50,39,37,2
171,30.746001958847046,43,35,37,86,72,51,37,36,2
172,30.76837134361267,37,33,34,103,66,47,36,33,2
173,30.783215761184692,32,32,35,117,71,47,32,33,2
174,30.806639432907104,30,32,31,115,70,49,33,30,2
175,30.829214334487915,25,31,31,121,60,43,33,28,2
176,30.84330439567566,30,32,30,124,63,44,36,33,2
177,30.866525411605835,31,34,37,119,65,48,38,31,2
178,30.889134168624878,36,33,38,109,62,48,40,31,2
179,30.903356552124023,38,36,42,106,66,54,39,31,2
180,30.9264132976532,41,36,42,96,68,55,38,31,2
181,30.948904991149902,39,35,42,103,67,52,36,28,2
182,30.96361994743347,37,34,43,98,75,57,36,33,2
183,30.994030952453613,34,37,43,92,77,57,33,30,2
184,31.00927233695984,39,32,39,110,77,50,33,32,2
185,31.023386478424072,46,38,43,128,86,61,38,34,2
186,31.046470880508423,50,39,43,119,87,62,37,34,2
187,31.069629192352295,50,39,40,118,81,57,36,30,2
188,31.083430767059326,51,35,39,115,73,53,37,32,2
189,31.107080936431885,47,36,40,105,70,52,36,30,2
190,31.128965139389038,45,35,38,94,61,41,35,31,2
191,31.143774032592773,42,31,40,115,64,40,35,31,2
192,31.166357278823853,45,34,39,112,62,41,36,32,2
193,31.18927764892578,49,35,37,115,73,47,42,32,2
194,31.204097747802734,50,33,39,131,71,50,44,34,2
195,31.226736307144165,44,29,37,138,68,47,42,31,2
196,31.249016523361206,44,30,33,120,63,50,47,31,2
197,31.263253450393677,43,25,34,123,59,47,51,34,2
198,31.286530256271362,36,25,36,125,54,47,52,36,2
199,31.30890965461731,36,26,32,113,56,48,54,35,2
200,31.323302030563354,40,26,32,92,58,48,53,37,2
201,31.346760749816895,37,30,35,93,57,47,48,39,2
202,31.37673020362854,39,31,32,85,65,53,41,39,2
203,31.38316559791565,40,30,30,82,62,47,34,36,2
204,31.406487226486206,38,33,35,77,62,43,29,36,2
205,31.428433656692505,32,34,41,111,66,45,28,33,2
206,31.443763494491577,32,31,42,117,68,43,32,29,2
207,31.466174364089966,30,32,42,122,65,41,33,28,2
208,31.489169597625732,30,31,41,120,62,43,34,28,2
209,31.503648281097412,32,29,42,121,78,47,38,28,2
210,31.526539087295532,39,28,38,106,77,45,40,35,2
211,31.54849147796631,44,32,37,100,74,47,45,37,2
212,31.571375608444214,44,31,37,102,77,45,44,34,2
213,31.586605310440063,45,32,38,103,79,44,46,34,2
214,31.609262228012085,43,29,36,99,61,37,43,34,2
215,31.63143014907837,41,31,38,102,60,40,41,28,2
216,31.646393537521362,41,30,37,106,59,35,33,27,2
217,31.669189929962158,39,28,37,102,52,30,33,28,2
218,31.691917181015015,37,28,37,105,49,33,28,28,2
219,31.706527948379517,46,30,33,112,61,40,35,28,2
220,31.72862410545349,47,28,26,95,58,40,39,28,2
221,31.750908374786377,43,26,26,102,57,42,40,31,2
222,31.766315698623657,44,27,30,116,61,44,39,32,2
223,31.788837909698486,49,28,32,116,61,41,45,32,2
224,31.811288356781006,40,24,32,110,47,36,39,35,2
225,31.826456546783447,35,25,35,118,57,40,37,36,2
226,31.849300384521484,39,25,37,134,59,39,38,37,2
227,31.873263835906982,40,25,36,126,65,42,39,37,2
228,31.88582181930542,38,26,37,129,75,52,35,38,2
229,31.908493280410767,40,26,38,125,79,56,41,34,2
230,31.931487560272217,45,26,40,143,76,55,41,32,2
231,31.945142030715942,42,29,40,130,76,55,40,31,2
232,31.969335079193115,42,30,39,122,68,52,39,29,2
233,31.9913592338562,39,28,35,121,57,42,37,28,2
234,32.00621843338013,37,28,36,142,62,39,29,27,2
235,32.02884221076965,38,33,40,131,76,45,30,30,2
236,32.05190396308899,42,30,44,134,78,46,31,27,2
237,32.0653977394104,43,30,46,138,80,46,37,28,2
238,32.089022397994995,46,33,46,134,83,50,48,26,2
239,32.11135506629944,48,34,51,154,92,53,52,27,2
240,32.125829458236694,47,29,48,154,85,46,52,34,2
241,32.14893388748169,43,32,44,146,91,53,55,37,2
242,32.1733717918396,43,33,45,160,103,56,52,40,2
243,32.185614824295044,43,31,45,174,99,53,43,39,2
244,32.20898199081421,44,35,41,140,92,52,47,40,2
245,32.231513023376465,42,35,37,130,89,54,46,38,2
246,32.24562954902649,43,35,39,124,82,48,44,35,2
247,32.26889514923096,43,32,35,112,70,47,47,35,2
248,32.291871786117554,40,37,38,94,79,54,48,37,2
249,32.30565667152405,37,32,35,89,73,52,41,38,2
250,32.329004764556885,34,33,41,112,71,49,39,33,2
251,32.35115885734558,35,34,42,117,73,49,43,34,2
252,32.365687131881714,33,34,40,104,71,48,37,33,2
253,32.38905215263367,41,29,46,137,68,43,39,31,2
254,32.41130971908569,43,32,51,142,76,48,43,29,2
255,32.4257869720459,48,29,47,130,69,46,44,33,2
256,32.448959827423096,48,28,46,144,69,47,41,35,2
257,32.47234129905701,51,33,46,147,70,46,44,35,2
258,32.494060039520264,46,34,40,120,62,42,41,36,2
259,32.50895404815674,45,35,36,136,63,45,36,36,2
260,32.531389474868774,41,36,34,128,66,49,36,37,2
261,32.55443716049194,38,35,33,118,65,47,33,35,2
262,32.568116664886475,35,32,38,122,68,47,30,34,2
263,32.59172773361206,38,33,38,114,72,50,40,35,2
264,32.61390972137451,39,29,34,91,65,41,42,33,2
265,32.62901568412781,38,30,36,96,65,37,42,30,2
266,32.65140461921692,40,29,38,105,61,35,46,28,2
267,32.67454433441162,40,32,35,111,59,42,48,33,2
268,32.68891215324402,35,32,33,109,53,38,38,32,2
269,32.71161484718323,30,34,35,108,62,42,37,34,2
270,32.7338125705719,31,32,32,109,61,44,40,35,2
271,32.74883031845093,29,33,30,103,59,43,39,38,2
272,32.77165722846985,30,29,29,94,61,38,37,35,2
273,32.793336391448975,31,28,31,105,78,45,37,34,2
274,32.80835223197937,34,28,28,105,72,45,39,35,2
275,32.83174157142639,37,31,33,100,79,46,37,33,2
276,32.85430335998535,38,32,35,97,83,50,37,33,2
277,32.86914110183716,43,34,43,115,86,53,39,34,2
278,32.89188838005066,48,33,42,112,74,48,44,34,2
279,32.91410779953003,51,35,46,115,75,48,44,36,2
280,32.927921533584595,49,32,46,122,75,47,41,38,2
281,32.950958013534546,48,29,44,121,75,47,39,35,2
282,32.974252462387085,44,28,35,105,71,47,37,32,2
283,32.98838138580322,39,28,38,112,72,48,32,32,2
284,33.011040449142456,33,25,36,126,67,46,29,36,2
285,33.03340768814087,32,28,36,121,61,45,30,33,2
286,33.0483033657074,30,28,36,111,56,40,28,33,2
287,33.0715389251709,29,26,38,109,51,33,29,32,2
288,33.0939245223999,31,27,37,101,47,33,29,31,2
289,33.108298540115356,31,26,41,97,52,36,32,27,2
290,33.13091731071472,33,26,41,100,52,38,31,28,2
291,33.153980016708374,34,27,42,102,51,38,32,31,2
292,33.176517724990845,37,28,42,103,59,41,35,32,2
293,33.19164419174194,35,27,42,111,59,38,35,33,2
294,33.21399998664856,35,25,37,92,54,34,35,30,2
295,33.22829508781433,39,23,34,100,54,34,42,29,2
296,33.25144815444946,41,24,36,104,55,36,42,30,2
297,33.273903131484985,40,25,36,106,50,35,42,30,2
298,33.288461685180664,47,26,33,105,47,34,46,30,2
299,33.31169581413269,49,28,35,114,49,38,46,35,2
300,33.33380365371704,47,27,37,108,52,37,43,36,2
301,33.348448276519775,46,32,36,120,61,44,45,31,2
302,33.37101483345032,46,36,37,115,70,51,44,31,2
303,33.39390158653259,42,36,39,111,74,52,43,31,2
304,33.40936803817749,43,38,41,122,84,59,46,29,2
305,33.4311466217041,42,40,41,120,83,61,46,27,2
306,33.454076051712036,40,36,38,105,75,56,45,29,2
307,33.47643041610718,38,32,37,126,68,51,44,30,2
308,33.49176096916199,41,34,39,128,76,59,44,30,2
309,33.51407241821289,40,31,31,109,71,52,41,28,2
310,33.536449670791626,42,29,29,120,69,50,38,30,2
311,33.551350831985474,44,29,33,121,74,52,35,30,2
312,33.57429790496826,41,28,33,98,74,53,34,31,2
313,33.59636116027832,36,27,32,85,65,45,34,30,2
314,33.61256814002991,41,31,40,106,68,52,37,30,2
315,33.63327503204346,39,31,42,93,70,49,38,31,2
316,33.6580708026886,36,31,41,90,67,48,36,33,2
317,33.674973487854004,42,32,43,105,66,45,40,31,2
318,33.69330096244812,45,30,42,117,67,45,44,33,2
319,33.71549415588379,39,27,40,102,60,38,44,31,2
320,33.733020305633545,42,33,41,105,69,43,47,31,2
321,33.75316882133484,47,35,42,109,75,49,54,27,2
322,33.77575159072876,48,38,40,105,78,54,54,27,2
323,33.79245972633362,48,38,37,99,74,52,47,28,2
324,33.813291788101196,49,39,34,90,73,54,48,31,2
325,33.8357720375061,47,34,32,87,68,50,45,30,2
326,33.85260820388794,47,33,32,82,68,48,36,31,2
327,33.87322282791138,45,31,35,79,65,44,32,31,2
328,33.895567655563354,47,33,38,80,70,47,37,29,2
329,33.912434577941895,45,29,39,81,66,41,34,30,2
330,33.933143854141235,43,29,38,90,64,45,35,29,2
331,33.95646643638611,40,30,36,89,56,45,37,31,2
332,33.9737184047699,39,28,36,85,60,46,37,33,2
333,33.993481159210205,36,29,38,84,62,49,34,33,2
334,34.01515507698059,34,31,36,87,64,52,36,34,2
335,34.034329891204834,42,35,37,83,68,54,44,36,2
336,34.05332660675049,42,35,36,84,67,50,49,34,2
337,34.07638192176819,43,38,46,132,77,54,54,32,2
338,34.091851234436035,45,38,45,133,70,50,53,33,2
339,34.11315965652466,46,37,46,133,74,53,51,32,2
340,34.13565278053284,42,37,45,131,73,49,44,33,2
341,34.152445554733276,42,37,47,146,74,49,38,31,2
342,34.17323899269104,41,33,36,111,57,41,35,32,2
343,34.19563555717468,41,33,36,110,65,43,37,33,2
344,34.21258878707886,42,34,34,117,61,40,42,32,2
345,34.23478031158447,39,31,36,123,60,40,41,30,2
346,34.255332708358765,41,36,40,110,70,45,44,34,2
347,34.271748065948486,39,37,41,111,77,48,40,34,2
348,34.29406380653381,37,35,39,110,73,49,37,30,2
349,34.315484285354614,41,35,47,129,77,47,36,32,2
350,34.332414627075195,45,35,47,141,75,50,43,36,2
351,34.35499310493469,44,28,43,138,65,44,41,34,2
352,34.3758339881897,42,27,42,131,61,42,42,34,2
353,34.3979377746582,44,30,42,132,61,39,43,34,2
354,34.41559362411499,45,31,36,107,56,37,41,35,2
355,34.4351601600647,43,37,45,93,75,46,36,30,2
356,34.45829367637634,46,37,46,100,78,47,35,30,2
357,34.47620940208435,51,40,53,134,89,50,33,29,2
358,34.495808839797974,51,39,55,146,91,54,38,29,2
359,34.51817750930786,50,39,55,147,94,60,42,28,2
360,34.535569190979004,48,30,48,148,78,52,40,30,2
361,34.55587887763977,45,31,48,155,75,52,42,29,2
362,34.578107833862305,41,28,41,130,60,50,45,30,2
363,34.5951087474823,37,27,42,116,59,45,40,31,2
364,34.61579990386963,31,26,39,118,61,43,34,34,2
365,34.63824820518494,32,30,40,114,67,44,33,35,2
366,34.65540552139282,34,29,39,93,68,49,32,35,2
367,34.67535400390625,34,30,37,101,65,48,32,36,2
368,34.69851279258728,36,27,34,99,63,48,37,36,2
369,34.7147753238678,43,30,34,109,63,45,41,32,2
370,34.73621439933777,42,28,30,117,54,41,42,30,2
371,34.75823926925659,41,27,29,120,53,34,44,31,2
372,34.77566695213318,40,28,27,112,60,36,41,29,2
373,34.795586824417114,42,33,32,115,68,41,40,28,2
374,34.818023920059204,35,33,39,110,70,45,42,27,2
375,34.834853410720825,41,33,41,110,77,49,49,27,2
376,34.855178117752075,39,33,41,108,79,53,48,26,2
377,34.87810730934143,46,33,44,110,81,56,53,27,2
378,34.895663261413574,48,34,46,120,105,65,54,29,2
379,34.91527032852173,49,31,44,111,100,62,50,32,2
380,34.937633752822876,47,31,44,103,94,60,42,33,2
381,34.95559740066528,51,34,48,123,103,63,46,32,2
382,34.975685358047485,47,36,48,135,100,59,48,35,2
383,34.99810314178467,49,32,44,133,74,46,47,34,2
384,35.01491665840149,50,35,43,139,74,45,48,32,2
385,35.03551626205444,52,35,40,141,77,47,49,34,2
386,35.05817699432373,53,32,35,131,67,38,48,36,2
387,35.075003147125244,60,33,40,140,82,40,46,35,2
388,35.09639525413513,57,34,40,153,86,40,45,34,2
389,35.117576122283936,59,33,39,150,85,40,48,33,2
390,35.135836362838745,54,32,42,163,82,37,46,29,2
391,35.15849494934082,52,35,48,160,90,48,46,26,2
392,35.17960476875305,42,34,48,147,82,49,42,27,2
393,35.19565415382385,41,33,47,144,80,54,39,26,2
394,35.217111110687256,38,32,45,140,82,57,39,26,2
395,35.23819851875305,38,33,44,120,83,58,39,26,2
396,35.25672674179077,40,32,40,129,74,55,38,32,2
397,35.277127504348755,39,32,39,123,72,54,38,28,2
398,35.2981071472168,39,30,38,100,68,52,41,32,2
399,35.315107107162476,42,33,39,105,72,51,39,33,2
400,35.33566093444824,42,32,41,123,79,54,40,34,2
401,35.35829710960388,38,33,44,152,79,53,40,30,2
402,35.38066005706787,40,36,46,151,82,59,43,34,2
403,35.39563035964966,39,38,46,154,83,57,41,37,2
404,35.418155908584595,37,36,48,153,79,56,43,38,2
405,35.442195415496826,41,36,47,145,79,54,44,38,2
406,35.45653009414673,40,36,45,133,91,53,42,38,2
407,35.478647232055664,39,32,42,148,83,43,40,35,2
408,35.50074338912964,41,31,45,147,81,43,43,31,2
409,35.515652894973755,37,34,45,161,87,45,39,33,2
410,35.54334616661072,34,33,45,157,84,44,37,32,2
411,35.56098484992981,35,30,42,135,64,41,39,32,2
412,35.57552528381348,33,30,40,125,67,43,39,33,2
413,35.598236083984375,32,28,39,145,65,44,39,31,2
414,35.620529651641846,34,26,38,131,56,41,38,28,2
415,35.63575887680054,34,28,35,128,50,40,38,29,2
416,35.66032099723816,39,29,34,123,48,41,38,30,2
417,35.68073296546936,39,28,35,119,48,43,37,29,2
418,35.69570446014404,42,31,38,102,55,42,36,32,2
419,35.71823835372925,43,33,39,100,64,44,35,30,2
420,35.74125623703003,44,35,46,109,66,44,36,30,2
421,35.75597143173218,39,32,46,109,67,42,35,29,2
422,35.778226375579834,39,34,47,103,67,38,36,27,2
423,35.80091452598572,36,31,41,87,67,45,31,25,2
424,35.81568956375122,36,29,40,92,63,42,38,25,2
425,35.83769464492798,38,29,33,105,70,50,42,22,2
426,35.86069965362549,47,32,35,115,73,50,48,26,2
427,35.875813484191895,48,31,33,116,70,51,49,28,2
428,35.897682189941406,49,30,35,122,64,43,51,29,2
429,35.92004442214966,51,31,36,127,65,44,49,31,2
430,35.93562912940979,50,29,37,113,60,36,47,34,2
431,35.965622425079346,46,28,40,119,65,38,41,34,2
432,35.98067235946655,51,32,43,123,80,48,46,34,2
433,35.996747970581055,50,32,43,124,79,48,44,33,2
434,36.01846432685852,45,33,45,123,85,54,43,31,2
435,36.040776014328,47,38,46,129,85,57,40,28,2
436,36.05572962760925,44,40,43,115,80,55,41,27,2
437,36.07836079597473,38,40,43,128,69,51,36,25,2
438,36.10089468955994,43,41,42,133,69,51,41,26,2
439,36.115662574768066,44,41,43,145,68,52,42,29,2
440,36.138068199157715,37,37,43,136,65,52,43,30,2
441,36.160764932632446,36,35,44,157,68,52,44,30,2
442,36.17586064338684,37,32,42,147,67,48,44,31,2
443,36.198373794555664,33,34,42,145,77,54,41,31,2
444,36.2205286026001,38,32,39,128,76,50,43,32,2
445,36.2355637550354,39,31,43,142,87,50,44,32,2
446,36.258238315582275,41,31,42,126,85,50,42,32,2
447,36.28123879432678,39,31,43,123,83,48,40,33,2
448,36.302762269973755,39,31,45,118,84,49,44,33,2
449,36.317607164382935,41,30,45,120,79,46,46,33,2
450,36.341562271118164,46,30,46,126,63,42,47,31,2
451,36.363224029541016,48,33,52,121,68,51,52,32,2
452,36.37823510169983,47,34,52,129,75,53,52,34,2
453,36.4008355140686,45,32,50,129,61,45,50,36,2
454,36.424076318740845,43,33,50,156,62,51,50,36,2
455,36.438238859176636,40,33,45,140,63,53,49,37,2
456,36.46095824241638,37,31,38,143,58,44,43,38,2
457,36.48250365257263,41,34,39,133,64,51,44,35,2
458,36.498079776763916,42,37,41,131,72,58,44,32,2
459,36.52115225791931,41,35,37,94,69,53,36,29,2
460,36.54406499862671,42,38,39,116,79,57,37,32,2
461,36.558215379714966,42,39,38,123,77,60,38,29,2
462,36.580679178237915,36,34,38,117,66,53,35,30,2
463,36.604079484939575,36,32,40,120,70,52,38,30,2
464,36.61831593513489,34,33,42,127,71,53,44,31,2
465,36.64316487312317,30,32,41,110,67,46,40,30,2
466,36.662596702575684,33,31,42,102,72,46,41,31,2
467,36.678502559661865,38,31,39,108,74,46,42,33,2
468,36.700628995895386,37,29,39,122,66,39,38,32,2
469,36.72349286079407,37,31,39,113,72,44,33,33,2
470,36.73875379562378,39,27,37,105,66,42,36,33,2
471,36.76307249069214,38,27,38,105,65,42,37,31,2
472,36.78323936462402,34,28,37,108,65,47,36,29,2
473,36.79811358451843,38,33,33,93,74,54,41,29,2
474,36.820772886276245,38,28,31,93,67,48,40,28,2
475,36.84427261352539,35,32,42,114,73,55,42,30,2
476,36.85826921463013,37,34,43,117,78,55,44,31,2
477,36.88066577911377,37,34,47,116,77,54,43,33,2
478,37.38320565223694,46,31,41,133,74,38,44,28,2
479,37.40588021278381,45,31,42,120,72,38,44,27,2
480,37.420241594314575,35,26,39,92,55,32,42,24,2
481,37.44345283508301,33,27,45,115,56,39,40,27,2
482,37.465110540390015,33,24,43,116,67,45,43,30,2
483,37.48064374923706,34,28,47,117,82,51,45,30,2
484,37.503239154815674,36,28,47,128,83,51,46,30,2
485,37.528125524520874,42,29,45,133,90,53,47,32,2
486,37.54065012931824,40,29,36,126,90,51,47,32,2
487,37.563462257385254,39,29,38,127,81,45,42,30,2
488,37.58556342124939,38,26,37,135,69,40,37,34,2
489,37.60078549385071,39,28,37,126,67,42,40,35,2
490,37.62314033508301,41,30,37,120,64,44,46,33,2
491,37.645559549331665,41,30,38,114,67,42,46,32,2
492,37.660749197006226,42,33,40,126,74,46,46,31,2
493,37.68319129943848,41,32,37,115,70,44,46,32,2
494,37.70616149902344,42,30,36,120,70,45,44,31,2
495,37.720484018325806,36,30,33,123,64,41,36,32,2
