,time,chanel1,chanel2,chanel3,chanel4,chanel5,chanel6,chanel7,chanel8,position
319,41.298842668533325,93,239,96,95,76,100,235,95,1
320,41.31390690803528,98,265,96,99,75,115,265,104,1
321,41.3367121219635,97,258,103,90,85,116,254,108,1
322,41.35889983177185,100,288,107,101,84,116,258,106,1
323,41.37384533882141,110,290,108,98,79,114,262,116,1
324,41.395792722702026,110,279,115,94,74,98,193,107,1
325,41.41878867149353,108,250,109,91,72,75,149,90,1
326,41.43371319770813,114,333,132,110,66,97,174,105,1
327,41.45777249336243,107,311,131,98,65,85,176,107,1
328,41.47860646247864,103,346,133,116,66,97,174,94,1
329,41.493717432022095,138,345,137,125,70,117,220,106,1
330,41.516666889190674,170,353,144,134,73,138,380,156,1
331,41.53855538368225,181,307,148,141,75,132,382,158,1
332,41.55341958999634,194,301,149,144,79,139,435,171,1
333,41.576167345047,187,277,151,135,76,137,446,180,1
334,41.59866404533386,189,400,204,164,87,132,463,198,1
335,41.61370778083801,164,423,212,174,90,131,389,181,1
336,41.63663196563721,157,509,212,177,86,123,392,177,1
337,41.65904641151428,155,525,219,179,91,128,360,185,1
338,41.67328071594238,153,537,218,184,98,127,347,187,1
339,41.6958167552948,127,508,181,185,97,119,414,191,1
340,41.719454288482666,135,500,188,190,102,100,429,182,1
341,41.74136567115784,126,402,166,171,101,100,417,176,1
342,41.756319761276245,119,432,171,176,108,100,412,159,1
343,41.77914261817932,126,481,183,183,107,107,447,160,1
344,41.958154916763306,122,461,141,96,46,104,226,73,1
345,41.98198580741882,123,480,141,101,45,111,243,79,1
346,41.99645447731018,125,379,110,105,46,96,225,82,1
347,42.01880931854248,119,367,114,100,52,100,206,92,1
348,42.041298151016235,110,345,111,105,53,101,195,98,1
349,42.0565869808197,107,347,108,104,55,97,186,98,1
350,42.078861474990845,107,355,123,102,59,92,170,98,1
351,42.101502418518066,89,310,121,107,58,82,170,88,1
352,42.116424560546875,76,305,117,112,58,87,183,89,1
353,42.13892149925232,67,293,118,108,60,77,179,83,1
354,42.16212177276611,67,314,125,110,59,80,176,81,1
355,42.17649579048157,64,280,105,116,59,84,165,76,1
356,42.19870710372925,81,310,105,107,68,95,164,90,1
357,42.223774671554565,92,322,106,102,71,94,133,89,1
358,42.236069440841675,96,341,109,104,72,96,131,98,1
359,42.25886344909668,106,350,112,108,73,98,159,110,1
360,42.28178381919861,105,349,118,107,74,101,196,123,1
361,42.29564380645752,90,310,112,95,60,92,175,115,1
362,42.31933784484863,85,275,109,94,56,82,207,114,1
363,42.356926918029785,93,265,116,91,61,81,234,110,1
364,42.359025716781616,80,236,111,84,64,74,222,110,1
365,42.37817692756653,83,227,106,86,60,63,202,103,1
366,42.40211296081543,92,235,106,85,66,68,223,103,1
367,42.42479944229126,97,280,120,98,68,73,194,104,1
368,42.438785791397095,90,257,107,96,63,73,161,101,1
369,42.462056159973145,102,258,107,102,60,77,160,92,1
370,42.476656436920166,108,247,107,100,58,76,146,97,1
371,42.49842929840088,106,237,105,99,53,73,116,92,1
372,42.5220422744751,106,186,81,88,43,63,114,90,1
373,42.537068605422974,104,218,90,91,39,64,110,90,1
374,42.55822467803955,93,214,86,82,35,63,97,85,1
375,42.58194160461426,89,203,85,88,44,61,143,67,1
376,42.596216917037964,100,281,115,119,53,75,162,69,1
377,42.618654012680054,96,268,116,112,56,75,164,69,1
378,42.64128112792969,99,244,108,107,57,78,188,73,1
379,42.65620970726013,100,238,107,108,57,81,196,73,1
380,42.678460121154785,98,249,102,99,51,90,167,79,1
381,42.701560735702515,85,179,76,59,39,73,157,79,1
382,42.724464416503906,76,205,83,65,43,72,153,68,1
383,42.738768339157104,73,225,96,88,57,84,145,61,1
384,42.76975750923157,79,225,99,94,56,85,146,62,1
385,42.784637451171875,73,214,102,90,56,75,152,57,1
386,42.79874086380005,78,202,96,97,63,90,153,72,1
387,42.82189083099365,88,240,118,103,66,92,191,78,1
388,42.844743728637695,90,233,111,87,57,75,178,80,1
389,42.85809350013733,86,269,116,102,60,83,171,81,1
390,42.8818199634552,84,280,119,104,61,88,172,81,1
391,42.904625415802,75,283,122,107,58,90,167,72,1
392,42.91928005218506,70,247,91,102,48,88,112,62,1
393,42.9413788318634,65,258,99,105,51,91,125,62,1
394,42.96389436721802,63,218,98,89,55,82,141,56,1
395,42.97841429710388,80,212,96,88,58,76,132,56,1
396,43.00211715698242,82,215,104,85,58,58,147,52,1
397,43.024415493011475,77,227,116,82,60,58,170,56,1
398,43.048163652420044,81,209,109,78,57,65,186,69,1
399,43.06205201148987,81,211,101,73,51,62,188,73,1
400,43.0848433971405,77,210,100,72,47,64,192,79,1
401,43.09887075424194,76,205,95,58,42,61,174,79,1
402,43.12228798866272,76,182,82,54,43,63,164,80,1
403,43.14487648010254,71,180,81,54,40,56,143,67,1
404,43.15807294845581,68,181,78,55,39,56,135,69,1
405,43.180872678756714,61,180,79,57,38,53,127,67,1
406,43.20460748672485,65,272,108,70,43,63,132,69,1
407,43.218722343444824,71,271,118,74,46,62,135,65,1
408,43.241089820861816,73,343,146,90,53,64,124,73,1
409,43.26435947418213,82,345,149,88,54,66,144,68,1
410,43.27915620803833,78,344,146,88,59,71,153,65,1
411,43.30115580558777,73,290,129,82,56,67,155,63,1
412,43.324509143829346,67,313,134,89,53,68,167,63,1
413,43.338841676712036,64,267,113,79,55,72,165,54,1
414,43.361499547958374,68,264,114,80,58,76,139,53,1
415,43.38521647453308,73,256,113,82,52,71,133,47,1
416,43.39920401573181,83,270,109,88,51,66,131,44,1
417,43.421459674835205,85,243,89,78,50,65,94,43,1
418,43.4444785118103,89,221,81,74,43,57,96,48,1
419,43.458993434906006,78,231,82,79,41,55,115,48,1
420,43.48153352737427,77,255,92,78,43,56,111,64,1
421,43.50398921966553,73,223,91,78,45,62,111,66,1
422,43.51825475692749,73,217,93,79,51,63,129,68,1
423,43.541419506073,68,257,105,81,50,73,164,84,1
424,43.564459562301636,79,270,108,92,52,89,229,103,1
425,43.57872033119202,81,264,109,96,51,98,236,98,1
426,43.60194706916809,77,272,115,95,53,95,262,106,1
427,43.62421274185181,77,273,114,94,47,93,263,108,1
428,43.6474928855896,76,257,118,95,53,87,261,94,1
429,43.66051912307739,68,239,115,87,47,68,198,80,1
430,43.68434166908264,67,262,115,98,49,81,197,84,1
431,43.70640778541565,71,306,120,102,47,100,168,74,1
432,43.72138237953186,75,313,123,104,49,104,158,71,1
433,43.74379515647888,80,295,106,100,45,114,139,72,1
434,43.772976875305176,83,295,105,93,50,115,138,69,1
435,43.780914306640625,84,278,105,81,57,105,136,61,1
436,43.811392068862915,77,230,87,73,56,91,130,58,1
437,43.82665395736694,72,232,86,75,55,104,162,60,1
438,43.84111404418945,72,305,112,88,61,100,156,79,1
439,43.86437940597534,65,314,114,99,58,102,158,78,1
440,43.887134313583374,61,299,106,93,50,96,151,81,1
441,43.901257038116455,65,321,124,96,56,98,156,86,1
442,43.926127195358276,64,312,121,91,55,80,118,84,1
443,43.9466073513031,71,234,97,82,55,77,117,67,1
444,43.9609854221344,77,234,96,75,55,74,118,66,1
445,43.98413848876953,89,271,102,77,57,78,142,78,1
446,44.00655746459961,91,241,77,74,52,79,133,70,1
447,44.02137017250061,96,272,90,80,55,82,134,74,1
448,44.04444670677185,85,268,89,75,46,70,132,72,1
449,44.06690335273743,85,282,98,81,50,81,131,83,1
450,44.08136343955994,70,281,108,86,49,80,98,73,1
451,44.10426092147827,64,265,108,79,47,71,101,78,1
452,44.12697410583496,56,233,100,77,44,75,112,75,1
453,44.14136552810669,76,306,120,115,58,94,111,85,1
454,44.16373372077942,85,277,110,113,52,86,106,73,1
455,44.1864857673645,90,300,111,123,52,90,113,72,1
456,44.200989723205566,92,304,112,125,52,91,107,67,1
457,44.22441005706787,97,310,116,122,57,92,144,74,1
458,44.2464714050293,90,309,114,104,49,86,143,68,1
459,44.260932207107544,77,315,116,105,54,87,144,69,1
460,44.28373169898987,72,260,98,85,54,86,147,67,1
461,44.30692386627197,77,256,95,84,55,91,157,67,1
462,44.32156801223755,72,266,89,84,50,85,111,64,1
463,44.34424614906311,80,241,95,73,50,83,113,70,1
464,44.367074728012085,85,235,90,63,46,81,114,74,1
465,44.38156867027283,89,258,94,68,44,82,125,77,1
466,44.40429902076721,86,268,98,68,46,78,120,85,1
467,44.42712450027466,87,304,108,86,51,87,127,81,1
468,44.44088649749756,76,268,93,81,57,83,131,76,1
469,44.46401000022888,74,285,98,84,58,81,137,71,1
470,44.487101793289185,69,266,93,80,58,71,118,70,1
471,44.5005784034729,69,268,91,77,54,69,113,61,1
472,44.52460503578186,68,223,90,63,52,56,107,64,1
473,44.54864478111267,69,245,89,66,40,55,100,58,1
474,44.560571908950806,69,229,90,60,44,56,89,57,1
475,44.58405041694641,81,234,94,70,49,63,95,56,1
476,44.6067910194397,99,274,109,93,55,67,106,59,1
477,44.62909770011902,99,263,98,88,53,65,100,57,1
478,44.64448809623718,109,246,87,86,56,72,104,69,1
479,44.66741061210632,105,242,84,91,54,71,100,69,1
480,44.68923473358154,100,242,77,84,51,66,105,71,1
481,44.70384931564331,78,227,61,66,50,62,95,70,1
482,44.72826910018921,77,237,71,68,50,61,105,71,1
483,44.74919939041138,63,234,77,79,45,51,100,67,1
484,44.76388883590698,62,233,78,76,43,47,100,74,1
485,44.786725997924805,68,242,86,84,49,62,96,70,1
486,44.81035399436951,70,212,83,82,46,65,89,70,1
487,44.823795318603516,80,236,96,94,64,77,126,73,1
488,44.847092390060425,79,245,97,89,64,77,139,73,1
489,44.869004011154175,80,246,98,92,71,83,153,75,1
490,44.88445782661438,74,229,94,86,67,73,149,75,1
491,44.90729904174805,77,233,95,90,66,75,155,74,1
492,44.92942571640015,73,205,83,81,55,64,131,68,1
493,44.94475197792053,76,187,78,75,55,63,116,65,1
494,44.96617865562439,78,189,79,74,46,62,105,55,1
495,44.989418029785156,74,202,87,81,52,61,122,62,1
