time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,position
25.43069863319397,-5,-4,2,-1,-1,5,4,9,1
25.438324213027954,-2,2,-1,0,-2,-6,-16,-20,1
25.438328742980957,-1,9,6,5,3,6,7,6,1
25.45365571975708,1,-4,-3,1,0,0,8,-2,1
25.453662395477295,-2,1,-1,-2,-1,-6,-8,-7,1
25.456201791763306,-3,-1,-2,-4,-3,1,7,8,1
25.45620584487915,2,-4,-3,-2,0,-2,-4,-3,1
25.46075677871704,-1,1,2,3,-1,-1,-2,3,1
25.460761308670044,1,9,-1,2,0,0,0,-5,1
25.462841033935547,5,1,4,1,3,3,8,19,1
25.46284508705139,-8,-12,-6,-4,-2,-3,-5,-6,1
25.46738862991333,2,4,4,2,2,0,-3,-9,1
25.467395782470703,2,4,1,0,4,2,3,6,1
25.468445777893066,-7,-7,-3,-1,-2,-5,-5,-5,1
25.46845030784607,3,8,-3,-3,-4,1,2,-6,1
25.47493076324463,-4,-6,0,1,0,-1,-2,5,1
25.47493600845337,-4,-9,-3,-4,-2,-3,-10,-13,1
25.476000547409058,4,12,7,5,4,3,0,3,1
25.476004600524902,2,-14,-9,-9,-6,-7,-16,-14,1
25.48306918144226,10,29,11,8,5,2,8,12,1
25.483073711395264,-5,-14,-3,3,2,1,4,0,1
25.485419273376465,1,-3,-6,-8,-5,0,3,2,1
25.485424757003784,0,-2,4,5,5,7,2,-9,1
25.489900588989258,-1,-7,-2,-1,-1,-1,-2,2,1
25.489907264709473,3,1,2,0,-1,-6,-8,0,1
25.490862131118774,-3,1,-2,-2,1,3,2,3,1
25.490866661071777,-1,1,-2,-4,-4,-3,-1,-1,1
25.498039960861206,0,-4,-3,-1,0,0,0,-7,1
25.498044729232788,3,6,-1,-3,-3,2,1,10,1
25.499247789382935,4,4,5,6,4,-1,9,17,1
25.49925446510315,-5,-4,0,-2,-2,-2,-3,0,1
25.505481719970703,0,4,2,2,-1,-1,1,-6,1
25.505486488342285,2,10,0,-1,-2,-1,-1,-5,1
25.50765371322632,-2,-10,-4,-4,-4,-3,-8,-7,1
25.507656812667847,0,12,7,7,5,-1,1,11,1
25.51173734664917,-5,-5,-5,-8,-3,-2,-8,-1,1
25.511740684509277,3,-8,-6,-2,-1,4,10,1,1
25.512455940246582,-4,-2,-1,-2,-1,1,-5,-6,1
25.512457370758057,5,-3,0,0,-2,-5,-1,2,1
25.520190477371216,-7,-8,-4,-1,-1,-1,1,8,1
25.520196676254272,-5,4,3,4,4,1,-4,-4,1
25.52675199508667,2,3,0,-3,-3,-2,-1,-2,1
25.526756525039673,2,-5,-2,-2,-2,-2,-1,5,1
25.542017221450806,0,0,-1,-3,-3,-2,2,0,1
25.54202175140381,-1,-7,-2,1,1,6,14,9,1
25.552154064178467,1,13,6,5,2,-3,-24,-7,1
25.552159309387207,-1,-1,-4,-4,-5,-4,1,0,1
25.556544303894043,0,-3,-3,-2,-1,0,-3,-1,1
25.55654811859131,-1,-1,-1,-2,-1,-6,-10,4,1
25.567009449005127,0,-5,-1,1,1,-1,1,-2,1
25.567020416259766,-2,1,-5,-6,-3,1,-4,-5,1
25.579894304275513,2,7,3,1,1,-2,-4,1,1
25.579899072647095,-5,-16,-3,-4,-3,-1,7,2,1
25.58656334877014,1,-3,-2,1,0,-3,4,2,1
25.586567640304565,1,6,1,-1,1,2,-1,1,1
25.60289716720581,-4,-5,-1,2,4,2,7,0,1
25.602900981903076,-1,-5,-2,-3,-6,-1,-5,-4,1
25.60498833656311,-1,-3,-2,0,2,3,8,-4,1
25.60499143600464,7,10,4,4,-2,-5,-7,10,1
25.625538110733032,7,11,3,2,2,2,9,7,1
25.625542402267456,-1,-7,-3,-4,-5,-9,-17,-10,1
25.627639770507812,-1,0,0,-1,-2,5,4,4,1
25.627657413482666,2,1,1,-1,1,0,2,-5,1
25.64009690284729,-2,-4,-1,-2,-2,-2,-8,-7,1
25.640103101730347,-3,0,0,-1,0,2,5,1,1
25.646628618240356,-2,-5,-5,-5,-5,-3,-7,-8,1
25.64663290977478,-3,-3,0,1,2,-1,3,-4,1
25.662927627563477,3,1,-2,0,-2,1,1,1,1
25.66293215751648,0,3,7,3,4,3,3,4,1
25.66487455368042,1,-6,-4,-4,-3,-2,0,-2,1
25.664878606796265,5,-3,0,1,2,3,8,5,1
25.676626920700073,-3,2,-1,-4,-7,-1,-3,0,1
25.676631212234497,1,1,1,3,3,3,1,-5,1
25.68784236907959,-3,-9,-4,-2,-2,-1,-2,-5,1
25.687847137451172,6,6,1,1,2,3,0,7,1
25.699912071228027,0,-5,-1,0,0,-3,-2,3,1
25.69991683959961,2,3,-2,-3,-5,-3,-4,-4,1
25.7068030834198,-6,-11,-3,-4,-1,1,2,10,1
25.7068088054657,-1,6,3,3,1,-5,-12,-16,1
25.72330069541931,-3,-1,-1,-3,-3,-5,-12,-7,1
25.723305702209473,-2,-3,-1,-2,0,1,6,-3,1
25.72536540031433,3,4,1,1,3,3,2,-6,1
25.725369215011597,-1,-9,-8,-3,-2,6,5,5,1
25.7454514503479,-7,6,0,2,-4,-12,-5,-24,1
25.745455741882324,-6,-5,0,0,1,3,6,7,1
25.747352123260498,3,0,-2,0,2,-2,6,0,1
25.747355461120605,-8,0,2,0,-1,0,4,1,1
25.760239601135254,-4,-18,-6,-6,-3,0,1,-5,1
25.760244846343994,5,11,0,-1,-1,-2,-4,1,1
25.766656398773193,-2,4,-1,-3,-3,-1,-2,-1,1
25.766661405563354,-5,-13,-6,-3,-2,0,4,1,1
25.782962560653687,4,4,6,7,4,1,-2,3,1
25.782967567443848,-4,-5,-8,-10,-5,-5,-11,-12,1
25.785061359405518,1,3,4,2,0,2,1,3,1
25.785064935684204,-1,-4,-1,1,0,1,-3,-5,1
25.79661273956299,6,4,4,5,3,2,1,15,1
25.79661726951599,6,-3,3,7,5,0,-4,3,1
25.805925369262695,-7,17,-2,-12,-14,-8,-11,-19,1
25.80592942237854,-4,-6,-2,-3,-2,0,1,-1,1
25.820245265960693,-2,-1,-1,1,3,4,3,-2,1
25.820250511169434,2,-10,-2,2,2,3,-1,1,1
25.82651424407959,3,-1,-4,-3,0,-2,6,7,1
25.826517820358276,2,2,-3,-3,-3,-2,0,-5,1
25.842313766479492,-2,-6,-1,-1,1,2,6,6,1
25.842318773269653,-3,5,0,0,0,1,-7,-6,1
25.850347995758057,-2,-4,1,2,0,-5,-5,-4,1
25.850351095199585,0,1,0,-1,-1,-3,-3,-7,1
25.86559247970581,1,-7,-2,-3,-4,-1,1,-2,1
25.86559796333313,-4,-6,-3,-3,-5,-2,4,5,1
25.868109703063965,7,3,2,5,2,-1,-4,-6,1
25.868117570877075,-12,-7,-1,0,2,0,-6,-8,1
25.88109803199768,1,4,-1,0,-1,0,-4,-2,1
25.881102323532104,-1,4,-1,-1,1,0,3,-2,1
25.88886833190918,-6,-24,-8,-4,-4,-1,9,-14,1
25.8888738155365,2,6,4,1,1,-2,-6,1,1
25.903422594070435,3,2,0,0,0,1,5,-2,1
25.903427362442017,2,7,1,1,0,-4,-2,2,1
25.905475616455078,-6,-11,-5,-5,-2,5,2,1,1
25.905478954315186,5,5,1,3,3,-1,2,5,1
25.916964530944824,-2,-4,-7,-8,-7,-3,-6,-6,1
25.916970252990723,0,-5,0,-1,-3,-2,1,-2,1
25.926230669021606,-3,12,4,5,3,-2,0,-3,1
25.926235675811768,-4,-3,2,-1,-5,-2,-5,-8,1
25.939855575561523,-5,-3,1,1,0,-1,-3,-2,1
25.939860343933105,-1,0,-3,-3,-2,-3,1,-1,1
25.946685552597046,-1,-10,0,2,3,2,1,8,1
25.946691036224365,3,4,-1,-3,-3,-4,-1,4,1
25.961862325668335,-4,-1,2,0,0,3,-1,1,1
25.961865186691284,-2,-5,-4,-1,0,0,11,-8,1
25.969233989715576,-2,-1,1,2,-1,-3,-7,-6,1
25.969239473342896,-4,-6,-5,-4,-4,1,3,4,1
25.97673273086548,2,2,2,4,6,-2,-1,-1,1
25.976737022399902,6,5,-2,-6,-8,-3,-3,-6,1
25.986148834228516,4,8,3,1,1,1,0,9,1
25.986155033111572,-1,-2,-2,0,-1,0,2,-2,1
26.00027322769165,0,1,1,0,0,2,0,-3,1
26.000280141830444,-2,-4,0,1,1,-1,-6,-4,1
26.00659489631653,7,1,-1,1,3,0,3,-1,1
26.006599187850952,3,5,0,-3,-4,-2,0,3,1
26.02236819267273,2,3,0,0,-1,2,1,5,1
26.022372722625732,-3,-2,3,4,3,1,2,5,1
26.02907681465149,6,5,-1,0,1,-3,-9,-1,1
26.029081106185913,-11,-9,-5,-2,-1,3,4,2,1
26.03784680366516,-5,-4,-4,-2,-1,-2,-9,-2,1
26.037850379943848,3,10,2,-1,-1,-4,2,13,1
26.046433210372925,2,-4,3,2,0,3,-9,1,1
26.04643750190735,1,0,-3,-2,-2,-4,-3,-9,1
26.05986452102661,-2,-1,-4,-4,-4,-1,6,4,1
26.059869050979614,-1,-3,-1,1,1,2,-3,-7,1
26.067896842956543,-1,3,1,-2,0,0,-1,1,1
26.06790518760681,4,-2,-1,1,1,2,5,0,1
26.082653045654297,1,1,2,1,0,-2,0,-1,1
26.082658767700195,-6,-10,-6,-4,-5,-4,0,-4,1
26.089268684387207,0,11,4,2,3,0,8,14,1
26.089274168014526,0,-1,1,2,1,-1,-3,-2,1
26.105536937713623,-3,-4,-4,-2,-2,1,5,-2,1
26.105542182922363,-2,-1,-1,-2,0,2,-10,-11,1
26.107821702957153,0,2,-2,-3,-4,-2,-1,3,1
26.107826948165894,-5,-2,-2,-2,-1,-2,-9,-7,1
26.119362592697144,4,-2,0,0,4,3,-3,-4,1
26.119365692138672,9,13,5,4,2,-2,11,14,1
26.12672996520996,-1,-7,-4,-5,-4,2,4,0,1
26.126734733581543,1,-2,0,1,1,-4,-13,-1,1
26.142430543899536,3,3,-2,-2,-2,-2,2,1,1
26.142435312271118,2,3,0,0,1,0,-3,-3,1
26.14917230606079,-1,-3,-2,-2,-3,-4,-3,-5,1
26.149177074432373,1,0,3,6,4,2,8,10,1
26.165462255477905,-5,-8,-6,-9,-6,-2,-2,-9,1
26.165467500686646,1,-2,-1,1,-1,3,-10,-2,1
26.16766667366028,1,3,-1,-1,0,2,6,15,1
26.167670726776123,0,-3,0,-1,0,0,1,0,1
26.18072748184204,5,-2,0,0,-1,-1,-4,-1,1
26.18073320388794,5,13,6,5,4,4,6,3,1
26.186731576919556,-3,-6,-3,-3,-4,-3,-6,-13,1
26.186736345291138,2,4,-4,-6,-4,-2,-4,-7,1
26.201817989349365,-1,0,3,3,0,-7,-13,5,1
26.201820611953735,-7,-7,-2,-1,-2,-4,-1,-2,1
26.20913028717041,0,-6,-2,-2,-3,-1,-2,-2,1
26.209134817123413,0,4,0,0,-1,-2,0,-1,1
26.225440979003906,-4,-6,-1,-2,0,-1,2,-3,1
26.22544527053833,-4,-3,-2,-5,-5,-4,-4,-3,1
26.22737765312195,1,4,0,3,0,0,0,-3,1
26.227381229400635,-4,-1,0,2,1,2,-1,-10,1
26.239856243133545,4,4,3,4,2,-1,-3,-1,1
26.239861726760864,-4,-7,-4,-1,2,3,3,-5,1
26.246575117111206,-4,-4,-4,-7,-4,-3,-3,-4,1
26.246580123901367,4,-2,0,1,0,1,4,0,1
26.262404203414917,3,7,-2,-1,-1,1,4,4,1
26.262410879135132,0,-3,1,1,2,-1,-2,11,1
26.269141912460327,2,4,2,1,2,-3,-3,-6,1
26.269145965576172,-2,-16,-6,-3,0,0,3,-4,1
26.28494930267334,1,9,1,-1,-3,0,0,-2,1
26.284952402114868,-8,-6,-6,-3,-2,1,5,-10,1
26.287762880325317,2,3,0,2,0,-4,-10,4,1
26.287768125534058,-4,-3,-3,-2,-4,-4,-7,-7,1
26.29993224143982,-8,-7,-2,0,0,-1,6,-2,1
26.299936771392822,2,4,-1,-3,-2,2,2,-1,1
26.30670428276062,-3,-5,-1,1,-1,0,1,-4,1
26.30670976638794,-1,-4,-1,-2,0,-1,-3,1,1
26.322031021118164,8,18,5,5,3,4,12,13,1
26.322034120559692,0,-3,1,0,-3,-4,-4,-3,1
26.328783988952637,1,2,4,1,3,2,-3,-2,1
26.32878804206848,-3,-8,-9,-8,-8,-3,2,-3,1
26.345088958740234,4,1,3,0,0,-2,-4,-4,1
26.345092058181763,-2,-5,-3,1,2,2,2,-4,1
26.346668243408203,2,-6,-2,0,-1,1,3,-1,1
26.34667134284973,7,15,4,-1,-2,-1,-4,-1,1
26.3598575592041,-6,-7,-3,0,-2,-1,-5,-5,1
26.359862089157104,5,0,0,1,-2,-5,-6,-9,1
26.367037057876587,-3,-3,-5,-3,-2,0,2,2,1
26.367042779922485,6,6,7,6,6,7,10,19,1
26.382598876953125,-7,-8,-2,-3,-6,-8,-10,-27,1
26.382604360580444,2,7,1,0,-1,0,1,10,1
26.389548301696777,-4,-10,-7,-8,-6,-4,-8,-5,1
26.389554262161255,1,1,1,1,0,-2,2,4,1
26.405556678771973,4,-1,-2,0,3,4,2,1,1
26.40556263923645,-5,-9,-5,-4,-3,-1,-6,-8,1
26.407578229904175,-8,-8,-4,-4,-3,-4,-3,-14,1
26.407583236694336,-2,2,2,4,2,2,5,5,1
26.41986632347107,-2,-5,-4,-4,-4,-4,-3,3,1
26.419870853424072,-3,-4,-5,-3,-4,-5,-7,-9,1
26.426637649536133,-5,-5,1,2,2,0,6,-4,1
26.426642179489136,-2,-9,-5,-3,-4,-4,-5,-7,1
26.442813396453857,2,-1,1,1,2,4,2,6,1
26.442819595336914,2,1,1,-1,-2,-1,-2,8,1
26.456562519073486,9,4,0,3,-1,-2,1,0,1
26.45656657218933,-4,7,-1,-4,-1,-2,-5,-7,1
26.465373754501343,-4,-9,-6,-8,-4,0,-2,2,1
26.46537709236145,-1,-2,-1,-2,0,0,0,-3,1
26.469038009643555,6,10,3,2,2,5,3,2,1
26.469763040542603,2,-1,0,1,-2,-1,0,-1,1
26.479899644851685,1,-1,-4,0,1,1,-1,-2,1
26.47990584373474,-2,-4,-2,-3,-2,-1,-1,1,1
26.48694348335266,-3,-11,1,1,1,2,3,9,1
26.486949682235718,7,27,9,5,6,1,4,6,1
26.51049280166626,-2,2,6,5,2,1,4,5,1
26.51049780845642,3,5,3,6,4,6,7,3,1
26.512582778930664,0,-2,-4,-5,-4,-2,-4,-2,1
26.512588262557983,0,-6,-2,-1,-3,0,0,-4,1
26.525590419769287,-1,-10,-2,0,1,-1,2,2,1
26.525595664978027,6,16,6,4,3,0,-1,0,1
26.527729272842407,0,2,-2,-1,0,-1,-1,-1,1
26.527733325958252,-6,-9,-2,-1,-1,0,1,-2,1
26.5402615070343,4,9,2,0,-1,-5,-7,-2,1
26.54026746749878,0,-3,-3,-2,-3,-4,-2,10,1
26.548216581344604,-3,-6,-1,-1,3,4,5,2,1
26.54822301864624,7,6,2,0,0,-2,-7,1,1
26.570088624954224,-2,3,-1,-2,0,1,-3,-2,1
26.57009530067444,-1,-7,-1,-1,0,0,0,0,1
26.57843804359436,2,5,3,1,0,-1,1,4,1
26.578442811965942,-4,-10,-4,-1,1,1,-3,-6,1
26.585925340652466,4,-4,-2,-1,1,4,9,4,1
26.585933685302734,1,10,2,-3,-2,-2,-2,-2,1
26.58832097053528,0,4,0,-2,-1,-2,-4,-3,1
26.58832573890686,-1,-9,-2,-2,-1,0,4,-2,1
26.598753929138184,-3,-3,-2,-2,0,-1,-4,-7,1
26.598758697509766,-3,-23,-6,-2,-3,-1,-1,-10,1
26.616148710250854,0,18,4,2,0,0,-5,2,1
26.616153717041016,-4,-5,-2,-3,-5,-3,-1,-1,1
26.622400522232056,-1,1,-1,-4,-4,-1,0,-1,1
26.622405529022217,-1,-3,-1,-3,-2,-3,-3,-4,1
26.629786729812622,-4,-3,-1,-1,-2,0,3,-5,1
26.62979245185852,2,2,-4,-2,-2,-4,-7,-15,1
26.645529985427856,-5,-7,-2,-3,-3,-3,-12,-2,1
26.645534992218018,0,8,-1,-3,-5,-2,-3,-10,1
26.647565364837646,-1,-5,-4,-4,-2,0,-2,-4,1
26.647568464279175,0,0,0,1,4,2,4,5,1
26.65918207168579,-7,-7,-3,-2,-1,0,1,-3,1
26.659186601638794,11,3,2,2,3,3,6,13,1
26.685658931732178,6,11,3,0,0,0,1,-4,1
26.685665607452393,5,-3,0,-1,0,0,-7,13,1
26.68711018562317,2,6,4,1,-1,-5,-3,1,1
26.687115907669067,-10,-10,-5,-3,-2,0,0,-10,1
26.689486980438232,3,-4,1,2,3,2,0,-3,1
26.689491987228394,-1,-7,-3,-2,-1,3,5,4,1
26.706098794937134,-4,0,-1,0,-1,-4,-5,-13,1
26.70610737800598,0,3,1,2,4,1,1,1,1
26.708088397979736,-3,-5,-2,0,-1,-2,0,2,1
26.70809268951416,-2,4,0,-1,-4,-5,-5,-5,1
26.719175577163696,1,-8,-4,-3,-1,3,6,7,1
26.71918296813965,1,7,5,4,2,1,2,-7,1
26.736700534820557,-7,-9,-9,-11,-10,-7,-5,-8,1
26.736709117889404,-3,0,1,1,1,2,-3,4,1
26.7423677444458,1,-2,0,2,1,-1,3,6,1
26.742372512817383,-2,-3,-1,0,-1,0,-2,-5,1
26.74929904937744,1,13,4,3,0,-3,-10,-3,1
26.749304056167603,0,1,-1,-4,-2,-1,0,-4,1
26.765997886657715,-4,-3,-2,-1,-2,-2,0,-9,1
26.76600408554077,-2,-2,-2,-3,-2,0,-4,-5,1
26.770197868347168,2,-11,-1,1,1,1,7,8,1
26.770205974578857,-7,-3,-6,-8,-6,0,-1,-3,1
26.779178619384766,7,10,3,2,1,2,0,2,1
26.779184341430664,1,1,0,-1,-1,-2,-1,-6,1
26.78926992416382,-3,-6,1,3,4,2,2,7,1
26.7892746925354,-5,-11,-6,-5,-4,0,-2,-3,1
26.802370309829712,4,-3,-1,0,-1,-1,4,9,1
26.802377462387085,0,3,3,0,1,-1,-5,0,1
26.8090660572052,3,1,1,0,0,-1,1,1,1
26.809070587158203,-1,-1,-1,1,-1,-3,-4,-1,1
26.825480699539185,0,-7,-1,1,3,3,0,-3,1
26.82548499107361,4,14,1,-3,-4,-1,4,15,1
26.82856822013855,-5,-1,-3,-4,-5,-5,-6,-7,1
26.828572034835815,0,-1,3,2,4,1,3,-1,1
26.839109182357788,6,-2,-1,1,1,-1,-2,-5,1
26.839113473892212,-11,-12,-8,-12,-9,-3,-5,-8,1
26.85402774810791,3,-13,-4,-1,1,2,1,-6,1
26.854031801223755,9,31,10,7,3,2,5,12,1
26.862634658813477,-5,-3,0,1,1,-2,-2,-3,1
26.86263918876648,1,1,-2,1,2,-1,-2,0,1
26.869194507598877,-4,-2,-3,-1,-2,0,1,0,1
26.86919927597046,-2,-8,-3,-1,-1,-3,-2,-6,1
26.884814977645874,0,0,-1,5,2,-1,-3,4,1
26.884819746017456,6,19,-1,-8,-6,-3,5,-13,1
26.89167094230652,0,1,-1,-3,-1,-2,-16,-8,1
26.8916757106781,1,-2,3,3,3,2,6,4,1
26.89918351173401,-6,-10,-5,-6,-4,-1,-1,3,1
26.89918804168701,4,18,5,5,-1,-2,-6,16,1
26.908889770507812,0,-1,0,2,0,-2,4,1,1
26.908893823623657,0,-3,-3,-2,1,2,1,-6,1
26.92278552055359,0,3,0,-2,-5,-2,-3,-1,1
26.922789812088013,1,-14,-1,2,2,2,4,-1,1
26.929028034210205,-4,-6,-2,-1,-1,1,0,0,1
26.92903184890747,3,17,4,2,1,-2,-4,-3,1
26.946335792541504,3,2,0,-1,1,1,3,0,1
26.946342706680298,-7,-14,-10,-7,-4,1,3,-4,1
26.951960802078247,1,0,2,-2,-3,-1,-7,8,1
26.95196557044983,-6,-12,-3,3,4,1,5,-4,1
26.95921015739441,7,3,0,-2,-4,-2,-3,3,1
26.95921540260315,5,-2,3,7,7,1,4,6,1
26.968481302261353,0,6,2,-3,-3,-1,-3,-13,1
26.968485832214355,-3,-9,-4,-5,-2,1,-1,-3,1
26.982445240020752,-3,0,0,2,2,3,6,0,1
26.982449769973755,-2,-2,-2,-2,-3,-5,-11,-1,1
26.989929676055908,0,1,-1,2,3,0,5,0,1
26.989935159683228,1,-2,0,0,-4,-4,-1,0,1
27.013226747512817,-3,-2,-2,-3,-1,1,2,-5,1
27.01323390007019,0,-8,2,3,2,0,-1,-4,1
27.015852212905884,-3,-6,-4,-3,-3,-1,-2,0,1
27.01585626602173,6,20,5,0,-2,-4,-2,-2,1
27.01931142807007,-4,1,1,-1,-1,1,1,-3,1
27.01931619644165,0,-5,-1,0,1,1,-1,0,1
27.029056549072266,3,3,-2,-1,-1,-3,-2,4,1
27.029062032699585,-5,-8,-5,-2,-4,-1,-5,-12,1
27.04235029220581,0,4,-2,-5,-5,-4,-4,-1,1
27.04235553741455,0,2,0,0,0,-2,0,2,1
27.048993825912476,1,7,3,2,0,0,0,-8,1
27.0489981174469,-4,-11,-8,-9,-3,5,-1,3,1
27.064779043197632,1,2,-1,2,-1,-4,-1,-8,1
27.064783096313477,-3,-5,-2,0,2,1,-1,0,1
27.07176160812378,2,2,1,3,2,0,2,3,1
27.07176661491394,-1,-7,-5,-4,-5,-2,-1,1,1
27.08858036994934,3,11,2,2,0,-2,-5,-2,1
27.088587999343872,-4,-8,-4,-2,-3,-4,-2,-2,1
27.091235876083374,-6,-6,-2,-2,-2,-2,2,-7,1
27.091240644454956,2,3,0,0,1,-1,-3,-2,1
27.10354232788086,-7,-18,-8,-6,-2,4,3,-6,1
27.103550910949707,11,19,6,5,0,-1,1,14,1
27.10881543159485,-4,-6,-1,2,3,2,4,0,1
